na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,G-I,PCH_Q4_NSA,DK	2.3 	0.7 	-0.8 	3.3 	0.4 	2.4 	3.2 	0.5 	0.5 	1.5 	-0.7 	2.4 
B1G,G-I,PCH_Q4_NSA,EA	2.1 	2.1 	1.8 	2.2 	1.4 	1.5 	3.3 	3.1 	3.3 	2.8 	2.7 	2.7 
B1G,G-I,PCH_Q4_NSA,EA19	2.1 	2.1 	1.8 	2.2 	1.4 	1.5 	3.3 	3.1 	3.3 	2.8 	2.7 	2.7 
B1G,G-I,PCH_Q4_NSA,EE	0.0 	-2.3 	5.1 	6.3 	7.0 	4.4 	7.1 	7.6 	1.5 	1.2 	1.2 	4.0 
B1G,G-I,PCH_Q4_NSA,EL	-6.2 p	-5.9 p	-7.7 p	-7.7 p	-4.6 p	-4.8 p	2.0 p	2.0 p	3.3 p	1.3 p	3.3 p	3.7 p
B1G,G-I,PCH_Q4_NSA,ES	5.9 	5.0 	3.7 p	3.6 p	3.8 p	2.7 p	2.9 p	4.6 p	3.0 p	3.2 p	3.1 p	2.5 p
B1G,G-I,PCH_Q4_NSA,EU28	2.7 	2.5 	2.2 	2.5 	1.7 	2.1 	3.2 	3.1 	3.3 	2.7 	2.8 	2.8 
B1G,G-I,PCH_Q4_NSA,FI	0.1 	1.2 	2.9 	4.7 	2.4 	2.9 	3.8 	0.9 	3.0 	3.1 	2.8 	3.3 
B1G,G-I,PCH_Q4_NSA,FR	1.7 	1.4 	1.5 	1.4 	0.6 	1.5 	1.7 	3.5 	5.3 	4.0 	3.6 	2.1 
B1G,G-I,PCH_Q4_NSA,HR	5.5 	4.0 	5.0 	3.4 	5.5 	6.1 	3.7 	5.1 	5.1 	3.7 	4.1 	5.1 
B1G,G-I,PCH_Q4_NSA,HU	4.6 	3.4 	3.9 	2.8 	1.5 	1.4 	4.5 	5.7 	7.2 	7.9 	8.3 	7.4 
B1G,G-I,PCH_Q4_NSA,IE	9.6 	6.8 	8.4 	5.5 	4.2 	1.2 	0.0 	0.5 	1.5 	4.6 	2.0 	7.6 
B1G,G-I,PCH_Q4_NSA,IT	1.8 	2.2 	2.7 	1.9 	1.4 	1.2 	3.2 	2.3 	1.6 	1.7 	1.9 	2.4 
B1G,G-I,PCH_Q4_NSA,LT	1.2 	5.8 	4.4 	3.2 	5.7 	5.6 	7.4 	7.1 	5.8 	5.0 	4.4 	4.8 
B1G,G-I,PCH_Q4_NSA,LU	-8.7 	-11.3 	5.5 	8.6 	8.7 	9.3 	4.1 	-1.6 	-0.2 	4.0 	1.8 	4.2 
B1G,G-I,PCH_Q4_NSA,LV	3.3 	3.2 	4.3 	6.2 	3.3 	1.8 	6.2 	5.2 	5.4 	7.5 	1.2 	3.9 
B1G,G-I,PCH_Q4_NSA,MK	2.9 	3.0 	3.0 p	3.4 p	5.0 p	5.4 p	6.3 e	4.4 e	9.8 e	15.6 e	10.5 e	12.7 e
B1G,G-I,PCH_Q4_NSA,NL	2.3 	3.1 	2.5 p	1.9 p	2.3 p	2.2 p	4.0 p	4.3 p	4.2 p	3.2 p	3.2 p	4.3 p
B1G,G-I,PCH_Q4_NSA,NO	3.1 	1.2 	2.5 	4.2 	0.5 	1.4 	4.2 	-1.9 	2.6 	2.1 	-0.6 	3.8 
B1G,G-I,PCH_Q4_NSA,PL	1.2 	3.7 	3.0 	5.2 	3.3 	4.2 	9.0 	5.5 	7.1 	7.3 	6.5 	4.9 
B1G,G-I,PCH_Q4_NSA,PT	1.8 	0.9 	1.9 	0.8 	2.2 	4.1 	3.7 	4.7 	4.2 	3.3 	2.9 	3.5 
B1G,G-I,PCH_Q4_NSA,RO	14.4 	8.6 	12.6 p	11.1 p	9.1 p	7.6 p	6.9 p	8.2 p	9.0 p	6.7 p	3.7 p	3.4 p
B1G,G-I,PCH_Q4_NSA,RS	3.6 	2.3 	5.1 	3.0 	3.2 	3.8 	3.0 p	4.1 p	5.9 p	4.9 p	4.4 p	4.2 p
B1G,G-I,PCH_Q4_NSA,SE	4.4 	4.7 	3.5 	6.9 	3.2 	3.0 	0.7 	0.7 	1.7 	1.8 	2.2 	4.2 
B1G,G-I,PCH_Q4_NSA,SI	6.1 	3.2 	6.4 	4.2 	4.7 	5.9 	7.7 	7.6 	6.0 	5.2 	3.8 	4.7 
B1G,G-I,PCH_Q4_NSA,SK	3.9 	0.2 	-5.7 	-4.9 	-5.9 	-6.1 	3.1 	5.2 	6.9 	4.6 	5.2 	4.8 
B1G,G-I,PCH_Q4_NSA,TR	4.8 	6.9 	2.6 	1.0 	-6.3 	3.7 	6.4 	6.3 	21.8 	9.3 	10.4 	8.0 
B1G,G-I,PCH_Q4_NSA,UK	4.2 	2.8 	3.1 	2.2 	2.1 	3.7 	1.8 	2.4 	1.9 	0.9 	2.5 	2.3 
