na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,O-Q,PCH_Q1_SCA,EU28	0.1 	0.3 	0.4 	0.2 	0.2 	0.3 	0.0 	0.3 	0.3 	0.3 	0.3 	0.2 
B1G,O-Q,PCH_Q1_SCA,FI	0.0 	0.3 	1.2 	-0.4 	0.3 	0.1 	-0.6 	0.0 	-0.1 	0.2 	1.1 	1.3 
B1G,O-Q,PCH_Q1_SCA,FR	0.2 	0.3 	0.5 	0.2 	0.3 	0.3 	0.0 	0.2 	0.5 	0.2 	0.1 	0.3 
B1G,O-Q,PCH_Q1_SCA,HR	0.0 	0.8 	0.2 	0.4 	1.0 	0.0 	0.4 	0.6 	0.6 	0.2 	0.5 	0.7 
B1G,O-Q,PCH_Q1_SCA,HU	1.3 	-1.3 	1.3 	0.5 	-0.2 	1.1 	-1.5 	-0.6 	-0.4 	-0.4 	0.5 	-0.1 
B1G,O-Q,PCH_Q1_SCA,IE	0.9 	1.0 	0.5 	1.8 	-0.2 	0.6 	-0.5 	1.1 	1.7 	1.2 	2.0 	-1.1 
B1G,O-Q,PCH_Q1_SCA,IT	-0.2 	-0.4 	-0.2 	-0.1 	0.0 	-0.1 	0.1 	-0.1 	0.2 	0.2 	0.3 	0.2 
B1G,O-Q,PCH_Q1_SCA,LT	0.0 	0.0 	0.1 	0.1 	0.3 	0.0 	-0.2 	0.0 	0.0 	0.1 	0.3 	0.1 
B1G,O-Q,PCH_Q1_SCA,LU	0.7 	0.3 	-0.4 	1.0 	0.5 	1.0 	1.5 	1.6 	1.2 	1.6 	1.2 	0.7 
B1G,O-Q,PCH_Q1_SCA,LV	0.7 	-0.7 	1.6 	0.4 	1.4 	1.4 	1.2 	1.5 	0.8 	0.4 	1.1 	0.2 
B1G,O-Q,PCH_Q1_SCA,NL	0.1 	-0.1 	0.1 p	0.2 p	0.2 p	0.7 p	0.7 p	0.0 p	0.6 p	0.4 p	0.4 p	0.5 p
B1G,O-Q,PCH_Q1_SCA,NO	1.5 	0.0 	0.4 	0.5 	0.8 	0.3 	0.6 	0.6 	0.3 	0.9 	0.4 	0.5 
B1G,O-Q,PCH_Q1_SCA,PL	0.5 	1.0 	0.0 	0.6 	0.3 	-0.1 	0.3 	-0.1 	0.1 	0.2 	0.1 	0.1 
B1G,O-Q,PCH_Q1_SCA,PT	0.6 	0.2 	0.2 	0.1 	0.1 	-0.8 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 
B1G,O-Q,PCH_Q1_SCA,RO	3.6 	-0.6 	-1.6 p	-2.0 p	0.8 p	0.4 p	-0.5 p	-3.0 p	-2.4 p	2.5 p	2.5 p	-2.5 p
B1G,O-Q,PCH_Q1_SCA,SE	0.7 	0.7 	1.1 	1.4 	-0.4 	-0.3 	0.3 	0.1 	0.3 	0.3 	-0.9 	0.1 
B1G,O-Q,PCH_Q1_SCA,SI	0.5 	0.3 	0.8 	0.6 	0.6 	0.5 	0.2 	0.4 	0.4 	0.7 	0.5 	0.5 
B1G,O-Q,PCH_Q1_SCA,UK	0.1 	0.2 	0.0 	-0.4 	-0.1 	0.0 	0.1 	-0.1 	-0.3 	0.1 	0.0 	0.2 
B1G,O-Q,PCH_Q4_NSA,AL	2.2 	3.8 	3.9 p	1.7 p	0.3 p	3.5 p	4.7 p	5.1 p	7.5 p	6.1 p	2.3 p	1.9 p
B1G,O-Q,PCH_Q4_NSA,AT	1.0 	0.8 	1.8 	1.4 	1.2 	1.1 	1.0 	1.3 	1.4 	1.3 	1.6 	1.3 
B1G,O-Q,PCH_Q4_NSA,BE	-1.3 	-0.4 	1.1 	1.5 	3.6 	3.8 	2.3 	2.2 	1.5 	1.3 	1.3 	1.2 
B1G,O-Q,PCH_Q4_NSA,BG	3.1 	-0.2 	-2.9 	-4.4 	-2.4 	-2.7 	10.6 	3.7 	3.0 	2.9 	2.1 p	5.0 p
B1G,O-Q,PCH_Q4_NSA,CH	1.8 	1.0 	2.0 	2.0 	2.2 	2.6 	2.2 	2.2 	2.3 	2.3 	2.4 	2.4 
B1G,O-Q,PCH_Q4_NSA,CY	-0.1 	1.1 	1.3 	1.8 	0.6 	3.0 	2.6 	2.3 	2.2 	1.3 	2.3 	2.3 
B1G,O-Q,PCH_Q4_NSA,CZ	0.5 	0.9 	1.4 	2.1 	2.3 	3.4 	2.3 	1.5 	1.1 	1.4 	1.5 	1.7 
B1G,O-Q,PCH_Q4_NSA,DE	2.5 	2.5 	2.2 	3.1 	2.7 	2.4 	2.2 	1.2 	1.4 	0.8 	1.4 	1.5 
B1G,O-Q,PCH_Q4_NSA,DK	1.9 	-1.0 	-1.1 	0.1 	-0.4 	1.0 	0.2 	-1.0 	0.0 	1.2 	0.4 	0.7 
B1G,O-Q,PCH_Q4_NSA,EA	0.8 	0.9 	1.0 	1.3 	1.5 	1.3 	1.2 	1.0 	1.2 	1.1 	1.5 	1.5 
B1G,O-Q,PCH_Q4_NSA,EA19	0.8 	0.9 	1.0 	1.3 	1.5 	1.3 	1.2 	1.0 	1.2 	1.1 	1.5 	1.5 
B1G,O-Q,PCH_Q4_NSA,EE	0.4 	0.5 	0.1 	0.7 	0.3 	1.9 	-0.1 	0.3 	1.4 	0.5 	-0.5 	-0.1 
B1G,O-Q,PCH_Q4_NSA,EL	-0.8 p	-1.2 p	-1.7 p	-1.6 p	-1.7 p	-0.3 p	-1.6 p	-1.4 p	0.5 p	-0.4 p	1.7 p	2.2 p
B1G,O-Q,PCH_Q4_NSA,ES	1.4 	1.5 	1.4 p	1.5 p	1.6 p	0.8 p	1.2 p	1.9 p	1.6 p	2.3 p	2.2 p	1.9 p
B1G,O-Q,PCH_Q4_NSA,EU28	0.9 	0.8 	0.9 	1.2 	1.1 	1.1 	1.0 	0.7 	0.9 	0.9 	1.5 	1.2 
B1G,O-Q,PCH_Q4_NSA,FI	-0.6 	-0.2 	1.5 	1.3 	1.3 	0.9 	-0.7 	0.0 	-0.5 	-0.7 	1.1 	2.6 
B1G,O-Q,PCH_Q4_NSA,FR	0.0 	0.6 	1.0 	1.5 	1.3 	1.2 	1.1 	0.6 	0.8 	1.0 	0.9 	1.0 
B1G,O-Q,PCH_Q4_NSA,HR	1.3 	1.4 	0.9 	1.5 	2.5 	1.6 	1.8 	2.1 	1.7 	1.8 	1.9 	2.0 
B1G,O-Q,PCH_Q4_NSA,HU	2.9 	-0.3 	1.3 	0.8 	-0.6 	4.6 	1.4 	-1.3 	-2.4 	-3.2 	0.2 	0.3 
B1G,O-Q,PCH_Q4_NSA,IE	2.3 	3.1 	3.8 	4.2 	3.2 	3.5 	0.1 	0.7 	4.0 	3.3 	6.5 	3.5 
B1G,O-Q,PCH_Q4_NSA,IT	-0.6 	-0.8 	-1.0 	-1.1 	-0.5 	-0.6 	-0.1 	-0.2 	0.2 	0.2 	0.5 	0.9 
B1G,O-Q,PCH_Q4_NSA,LT	1.1 	0.2 	-0.2 	-0.5 	0.9 	0.8 	0.3 	0.3 	-0.3 	0.0 	0.8 	0.3 
B1G,O-Q,PCH_Q4_NSA,LU	2.8 	2.2 	1.4 	1.7 	1.4 	2.1 	3.9 	4.6 	5.4 	6.0 	5.7 	4.9 
B1G,O-Q,PCH_Q4_NSA,LV	2.2 	0.5 	2.3 	1.9 	2.8 	4.8 	4.5 	5.5 	5.1 	3.7 	4.1 	2.4 
B1G,O-Q,PCH_Q4_NSA,MK	6.5 	6.2 	4.5 p	0.7 p	0.3 p	0.4 p	-2.0 e	-2.5 e	-2.1 e	-2.7 e	-1.6 e	-1.6 e
B1G,O-Q,PCH_Q4_NSA,NL	0.5 	-0.2 	0.2 p	0.3 p	0.9 p	0.7 p	1.8 p	1.9 p	2.2 p	1.9 p	1.5 p	1.6 p
B1G,O-Q,PCH_Q4_NSA,NO	3.1 	3.0 	1.9 	3.0 	1.5 	2.5 	2.7 	1.8 	1.7 	2.3 	1.8 	2.4 
B1G,O-Q,PCH_Q4_NSA,PL	0.9 	3.8 	1.4 	2.1 	2.0 	0.1 	2.2 	0.1 	-0.3 	0.7 	0.6 	0.9 
B1G,O-Q,PCH_Q4_NSA,PT	2.4 	2.3 	1.7 	1.0 	0.6 	-0.4 	-0.5 	-0.3 	-0.2 	0.9 	0.9 	0.8 
B1G,O-Q,PCH_Q4_NSA,RO	-14.6 	-13.0 	-2.1 p	-3.7 p	-4.8 p	1.7 p	1.7 p	1.5 p	-1.5 p	-0.1 p	2.1 p	0.4 p
B1G,O-Q,PCH_Q4_NSA,RS	1.4 	1.5 	2.0 	2.1 	0.5 	1.4 	1.0 p	2.3 p	2.1 p	2.1 p	3.1 p	5.4 p
B1G,O-Q,PCH_Q4_NSA,SE	1.1 	2.1 	0.1 	5.9 	3.4 	2.8 	2.5 	-2.6 	-0.1 	1.0 	-1.3 	0.5 
B1G,O-Q,PCH_Q4_NSA,SI	1.3 	1.3 	1.6 	2.2 	2.2 	3.2 	1.8 	1.6 	0.9 	2.0 	2.1 	2.2 
B1G,O-Q,PCH_Q4_NSA,SK	-0.3 	0.9 	10.5 	10.7 	12.2 	8.6 	1.1 	0.0 	2.3 	3.1 	5.9 	4.5 
B1G,O-Q,PCH_Q4_NSA,TR	0.4 	4.8 	5.9 	6.2 	5.7 	3.9 	2.5 	2.8 	3.2 	5.3 	4.5 	13.1 
B1G,O-Q,PCH_Q4_NSA,UK	1.3 	0.4 	0.7 	0.0 	-0.7 	0.0 	-1.1 	0.0 	0.0 	0.1 	2.1 	0.3 
