unit,s_adj,bop_item,stk_flow,partner,geotime,date,value
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2004-01-01,86
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2005-01-01,92
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2006-01-01,96
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2007-01-01,100
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BE,2017-01-01,99
PC_GDP,NSA,CA,CRE,WRL_REST,BG,1995-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,1996-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,1997-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,1998-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,1999-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2000-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2001-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2002-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2003-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2004-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2005-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2006-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2007-01-01,62
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,BG,2017-01-01,76
PC_GDP,NSA,CA,CRE,WRL_REST,CY,1995-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,1996-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,1997-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,1998-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,1999-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2000-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2001-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2002-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2003-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2004-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2005-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2006-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2007-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CY,2017-01-01,137
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,1995-01-01,43
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,1996-01-01,40
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,1997-01-01,43
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,1998-01-01,46
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,1999-01-01,47
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2000-01-01,52
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2001-01-01,53
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2002-01-01,49
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2003-01-01,51
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2004-01-01,61
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2005-01-01,66
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2006-01-01,70
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2007-01-01,71
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,CZ,2017-01-01,84
PC_GDP,NSA,CA,CRE,WRL_REST,DE,1995-01-01,25
PC_GDP,NSA,CA,CRE,WRL_REST,DE,1996-01-01,27
PC_GDP,NSA,CA,CRE,WRL_REST,DE,1997-01-01,30
PC_GDP,NSA,CA,CRE,WRL_REST,DE,1998-01-01,31
PC_GDP,NSA,CA,CRE,WRL_REST,DE,1999-01-01,32
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2000-01-01,38
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2001-01-01,38
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2002-01-01,39
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2003-01-01,39
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2004-01-01,43
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2005-01-01,46
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2006-01-01,51
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2007-01-01,54
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DE,2017-01-01,55
PC_GDP,NSA,CA,CRE,WRL_REST,DK,1995-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,1996-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,1997-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,1998-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,1999-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2000-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2001-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2002-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2003-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2004-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2005-01-01,57
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2006-01-01,61
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2007-01-01,63
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,DK,2017-01-01,65
PC_GDP,NSA,CA,CRE,WRL_REST,EE,1995-01-01,69
PC_GDP,NSA,CA,CRE,WRL_REST,EE,1996-01-01,64
PC_GDP,NSA,CA,CRE,WRL_REST,EE,1997-01-01,76
PC_GDP,NSA,CA,CRE,WRL_REST,EE,1998-01-01,80
PC_GDP,NSA,CA,CRE,WRL_REST,EE,1999-01-01,75
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2000-01-01,65
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2001-01-01,65
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2002-01-01,62
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2003-01-01,61
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2004-01-01,68
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2005-01-01,74
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2006-01-01,72
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2007-01-01,73
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EE,2017-01-01,84
PC_GDP,NSA,CA,CRE,WRL_REST,EL,1995-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,1996-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,1997-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,1998-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,1999-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2000-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2001-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2002-01-01,24
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2003-01-01,23
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2004-01-01,25
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2005-01-01,26
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2006-01-01,25
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2007-01-01,27
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,EL,2017-01-01,36
PC_GDP,NSA,CA,CRE,WRL_REST,ES,1995-01-01,26
PC_GDP,NSA,CA,CRE,WRL_REST,ES,1996-01-01,26
PC_GDP,NSA,CA,CRE,WRL_REST,ES,1997-01-01,30
PC_GDP,NSA,CA,CRE,WRL_REST,ES,1998-01-01,31
PC_GDP,NSA,CA,CRE,WRL_REST,ES,1999-01-01,30
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2000-01-01,33
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2001-01-01,33
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2002-01-01,31
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2003-01-01,30
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2004-01-01,30
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2005-01-01,29
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2006-01-01,31
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2007-01-01,32
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,ES,2017-01-01,40
PC_GDP,NSA,CA,CRE,WRL_REST,FI,1995-01-01,37
PC_GDP,NSA,CA,CRE,WRL_REST,FI,1996-01-01,39
PC_GDP,NSA,CA,CRE,WRL_REST,FI,1997-01-01,42
PC_GDP,NSA,CA,CRE,WRL_REST,FI,1998-01-01,42
PC_GDP,NSA,CA,CRE,WRL_REST,FI,1999-01-01,41
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2000-01-01,49
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2001-01-01,48
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2002-01-01,46
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2003-01-01,44
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2004-01-01,46
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2005-01-01,48
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2006-01-01,52
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2007-01-01,54
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FI,2017-01-01,45
PC_GDP,NSA,CA,CRE,WRL_REST,FR,1995-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,1996-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,1997-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,1998-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,1999-01-01,33
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2000-01-01,35
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2001-01-01,35
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2002-01-01,33
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2003-01-01,32
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2004-01-01,33
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2005-01-01,35
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2006-01-01,38
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2007-01-01,38
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,FR,2017-01-01,40
PC_GDP,NSA,CA,CRE,WRL_REST,HR,1995-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,1996-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,1997-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,1998-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,1999-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2000-01-01,41
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2001-01-01,44
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2002-01-01,42
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2003-01-01,46
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2004-01-01,46
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2005-01-01,45
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2006-01-01,46
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2007-01-01,45
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HR,2017-01-01,60
PC_GDP,NSA,CA,CRE,WRL_REST,HU,1995-01-01,41
PC_GDP,NSA,CA,CRE,WRL_REST,HU,1996-01-01,44
PC_GDP,NSA,CA,CRE,WRL_REST,HU,1997-01-01,51
PC_GDP,NSA,CA,CRE,WRL_REST,HU,1998-01-01,55
PC_GDP,NSA,CA,CRE,WRL_REST,HU,1999-01-01,58
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2000-01-01,69
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2001-01-01,67
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2002-01-01,60
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2003-01-01,59
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2004-01-01,65
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2005-01-01,69
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2006-01-01,82
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2007-01-01,88
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,HU,2017-01-01,100
PC_GDP,NSA,CA,CRE,WRL_REST,IE,1995-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,1996-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,1997-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,1998-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,1999-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2000-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2001-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2002-01-01,117
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2003-01-01,105
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2004-01-01,106
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2005-01-01,108
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2006-01-01,116
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2007-01-01,125
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IE,2017-01-01,148
PC_GDP,NSA,CA,CRE,WRL_REST,IT,1995-01-01,31
PC_GDP,NSA,CA,CRE,WRL_REST,IT,1996-01-01,28
PC_GDP,NSA,CA,CRE,WRL_REST,IT,1997-01-01,28
PC_GDP,NSA,CA,CRE,WRL_REST,IT,1998-01-01,28
PC_GDP,NSA,CA,CRE,WRL_REST,IT,1999-01-01,28
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2000-01-01,30
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2001-01-01,30
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2002-01-01,29
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2003-01-01,28
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2004-01-01,29
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2005-01-01,30
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2006-01-01,32
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2007-01-01,34
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2008-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2009-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2010-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2011-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2012-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2013-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2014-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2015-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2016-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,IT,2017-01-01,36
PC_GDP,NSA,CA,CRE,WRL_REST,LT,1995-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,LT,1996-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,LT,1997-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,LT,1998-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,LT,1999-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,LT,2000-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,LT,2001-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,LT,2002-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,LT,2003-01-01,
PC_GDP,NSA,CA,CRE,WRL_REST,LT,2004-01-01,52
PC_GDP,NSA,CA,CRE,WRL_REST,LT,2005-01-01,59
PC_GDP,NSA,CA,CRE,WRL_REST,LT,2006-01-01,61
PC_GDP,NSA,CA,CRE,WRL_REST,LT,2007-01-01,56
PC_GDP,NSA,CA,CRE,WRL_REST,LT,2008-01-01,
