unit,co_nco,na_item,finpos,sector,geo\time,date,value
PC_GDP,CO,F4,LIAB,S11,EE,2017-01-01,61.2 
PC_GDP,CO,F4,LIAB,S11,EL,1995-01-01,29.4 
PC_GDP,CO,F4,LIAB,S11,EL,1996-01-01,29.1 
PC_GDP,CO,F4,LIAB,S11,EL,1997-01-01,28.9 
PC_GDP,CO,F4,LIAB,S11,EL,1998-01-01,31.1 
PC_GDP,CO,F4,LIAB,S11,EL,1999-01-01,33.4 
PC_GDP,CO,F4,LIAB,S11,EL,2000-01-01,37.1 
PC_GDP,CO,F4,LIAB,S11,EL,2001-01-01,40.7 
PC_GDP,CO,F4,LIAB,S11,EL,2002-01-01,40.8 
PC_GDP,CO,F4,LIAB,S11,EL,2003-01-01,41.4 
PC_GDP,CO,F4,LIAB,S11,EL,2004-01-01,41.1 
PC_GDP,CO,F4,LIAB,S11,EL,2005-01-01,44.6 
PC_GDP,CO,F4,LIAB,S11,EL,2006-01-01,45.1 
PC_GDP,CO,F4,LIAB,S11,EL,2007-01-01,47.0 
PC_GDP,CO,F4,LIAB,S11,EL,2008-01-01,51.5 
PC_GDP,CO,F4,LIAB,S11,EL,2009-01-01,53.3 
PC_GDP,CO,F4,LIAB,S11,EL,2010-01-01,64.3 
PC_GDP,CO,F4,LIAB,S11,EL,2011-01-01,65.1 
PC_GDP,CO,F4,LIAB,S11,EL,2012-01-01,65.9
PC_GDP,CO,F4,LIAB,S11,EL,2013-01-01,65.0
PC_GDP,CO,F4,LIAB,S11,EL,2014-01-01,65.8
PC_GDP,CO,F4,LIAB,S11,EL,2015-01-01,65.0
PC_GDP,CO,F4,LIAB,S11,EL,2016-01-01,64.6
PC_GDP,CO,F4,LIAB,S11,EL,2017-01-01,60.6 
PC_GDP,CO,F4,LIAB,S11,ES,1995-01-01,39.6 
PC_GDP,CO,F4,LIAB,S11,ES,1996-01-01,39.5 
PC_GDP,CO,F4,LIAB,S11,ES,1997-01-01,41.1 
PC_GDP,CO,F4,LIAB,S11,ES,1998-01-01,44.1 
PC_GDP,CO,F4,LIAB,S11,ES,1999-01-01,48.9 
PC_GDP,CO,F4,LIAB,S11,ES,2000-01-01,55.2 
PC_GDP,CO,F4,LIAB,S11,ES,2001-01-01,60.5 
PC_GDP,CO,F4,LIAB,S11,ES,2002-01-01,63.8 
PC_GDP,CO,F4,LIAB,S11,ES,2003-01-01,68.5 
PC_GDP,CO,F4,LIAB,S11,ES,2004-01-01,73.1 
PC_GDP,CO,F4,LIAB,S11,ES,2005-01-01,83.0 
PC_GDP,CO,F4,LIAB,S11,ES,2006-01-01,98.7 
PC_GDP,CO,F4,LIAB,S11,ES,2007-01-01,109.0 
PC_GDP,CO,F4,LIAB,S11,ES,2008-01-01,112.6 
PC_GDP,CO,F4,LIAB,S11,ES,2009-01-01,116.1 
PC_GDP,CO,F4,LIAB,S11,ES,2010-01-01,115.7 
PC_GDP,CO,F4,LIAB,S11,ES,2011-01-01,113.1 
PC_GDP,CO,F4,LIAB,S11,ES,2012-01-01,105.6
PC_GDP,CO,F4,LIAB,S11,ES,2013-01-01,98.0
PC_GDP,CO,F4,LIAB,S11,ES,2014-01-01,91.1
PC_GDP,CO,F4,LIAB,S11,ES,2015-01-01,84.9
PC_GDP,CO,F4,LIAB,S11,ES,2016-01-01,80.1
PC_GDP,CO,F4,LIAB,S11,ES,2017-01-01,75.2 
PC_GDP,CO,F4,LIAB,S11,FI,1995-01-01,54.8 
PC_GDP,CO,F4,LIAB,S11,FI,1996-01-01,54.5 
PC_GDP,CO,F4,LIAB,S11,FI,1997-01-01,48.4 
PC_GDP,CO,F4,LIAB,S11,FI,1998-01-01,47.4 
PC_GDP,CO,F4,LIAB,S11,FI,1999-01-01,50.5 
PC_GDP,CO,F4,LIAB,S11,FI,2000-01-01,53.0 
PC_GDP,CO,F4,LIAB,S11,FI,2001-01-01,50.9 
PC_GDP,CO,F4,LIAB,S11,FI,2002-01-01,56.7 
PC_GDP,CO,F4,LIAB,S11,FI,2003-01-01,55.8 
PC_GDP,CO,F4,LIAB,S11,FI,2004-01-01,55.1 
PC_GDP,CO,F4,LIAB,S11,FI,2005-01-01,58.2 
PC_GDP,CO,F4,LIAB,S11,FI,2006-01-01,57.5 
PC_GDP,CO,F4,LIAB,S11,FI,2007-01-01,60.6 
PC_GDP,CO,F4,LIAB,S11,FI,2008-01-01,72.5 
PC_GDP,CO,F4,LIAB,S11,FI,2009-01-01,72.1 
PC_GDP,CO,F4,LIAB,S11,FI,2010-01-01,73.2 
PC_GDP,CO,F4,LIAB,S11,FI,2011-01-01,69.9 
PC_GDP,CO,F4,LIAB,S11,FI,2012-01-01,68.8
PC_GDP,CO,F4,LIAB,S11,FI,2013-01-01,65.9
PC_GDP,CO,F4,LIAB,S11,FI,2014-01-01,66.5
PC_GDP,CO,F4,LIAB,S11,FI,2015-01-01,70.7
PC_GDP,CO,F4,LIAB,S11,FI,2016-01-01,66.7
PC_GDP,CO,F4,LIAB,S11,FI,2017-01-01,65.5 
PC_GDP,CO,F4,LIAB,S11,FR,1995-01-01,48.6 
PC_GDP,CO,F4,LIAB,S11,FR,1996-01-01,47.4 
PC_GDP,CO,F4,LIAB,S11,FR,1997-01-01,46.7 
PC_GDP,CO,F4,LIAB,S11,FR,1998-01-01,45.2 
PC_GDP,CO,F4,LIAB,S11,FR,1999-01-01,46.8 
PC_GDP,CO,F4,LIAB,S11,FR,2000-01-01,49.4 
PC_GDP,CO,F4,LIAB,S11,FR,2001-01-01,50.5 
PC_GDP,CO,F4,LIAB,S11,FR,2002-01-01,50.5 
PC_GDP,CO,F4,LIAB,S11,FR,2003-01-01,48.0 
PC_GDP,CO,F4,LIAB,S11,FR,2004-01-01,48.5 
PC_GDP,CO,F4,LIAB,S11,FR,2005-01-01,50.8 
PC_GDP,CO,F4,LIAB,S11,FR,2006-01-01,52.7 
PC_GDP,CO,F4,LIAB,S11,FR,2007-01-01,55.9 
PC_GDP,CO,F4,LIAB,S11,FR,2008-01-01,59.7 
PC_GDP,CO,F4,LIAB,S11,FR,2009-01-01,60.0 
PC_GDP,CO,F4,LIAB,S11,FR,2010-01-01,59.2 
PC_GDP,CO,F4,LIAB,S11,FR,2011-01-01,60.8 
PC_GDP,CO,F4,LIAB,S11,FR,2012-01-01,60.0
PC_GDP,CO,F4,LIAB,S11,FR,2013-01-01,58.7
PC_GDP,CO,F4,LIAB,S11,FR,2014-01-01,58.9
PC_GDP,CO,F4,LIAB,S11,FR,2015-01-01,59.6
PC_GDP,CO,F4,LIAB,S11,FR,2016-01-01,60.8
PC_GDP,CO,F4,LIAB,S11,FR,2017-01-01,61.4 
PC_GDP,CO,F4,LIAB,S11,HR,1995-01-01,: 
PC_GDP,CO,F4,LIAB,S11,HR,1996-01-01,: 
PC_GDP,CO,F4,LIAB,S11,HR,1997-01-01,: 
PC_GDP,CO,F4,LIAB,S11,HR,1998-01-01,: 
PC_GDP,CO,F4,LIAB,S11,HR,1999-01-01,: 
PC_GDP,CO,F4,LIAB,S11,HR,2000-01-01,: 
PC_GDP,CO,F4,LIAB,S11,HR,2001-01-01,37.0 
PC_GDP,CO,F4,LIAB,S11,HR,2002-01-01,39.9 
PC_GDP,CO,F4,LIAB,S11,HR,2003-01-01,41.3 
PC_GDP,CO,F4,LIAB,S11,HR,2004-01-01,43.6 
PC_GDP,CO,F4,LIAB,S11,HR,2005-01-01,47.8 
PC_GDP,CO,F4,LIAB,S11,HR,2006-01-01,55.3 
PC_GDP,CO,F4,LIAB,S11,HR,2007-01-01,60.9 
PC_GDP,CO,F4,LIAB,S11,HR,2008-01-01,69.0 
PC_GDP,CO,F4,LIAB,S11,HR,2009-01-01,75.7 
PC_GDP,CO,F4,LIAB,S11,HR,2010-01-01,80.3 
PC_GDP,CO,F4,LIAB,S11,HR,2011-01-01,78.2 
PC_GDP,CO,F4,LIAB,S11,HR,2012-01-01,73.2
PC_GDP,CO,F4,LIAB,S11,HR,2013-01-01,72.1
PC_GDP,CO,F4,LIAB,S11,HR,2014-01-01,73.7
PC_GDP,CO,F4,LIAB,S11,HR,2015-01-01,69.9
PC_GDP,CO,F4,LIAB,S11,HR,2016-01-01,65.4
PC_GDP,CO,F4,LIAB,S11,HR,2017-01-01,60.8 
PC_GDP,CO,F4,LIAB,S11,HU,1995-01-01,33.3 
PC_GDP,CO,F4,LIAB,S11,HU,1996-01-01,36.7 
PC_GDP,CO,F4,LIAB,S11,HU,1997-01-01,38.9 
PC_GDP,CO,F4,LIAB,S11,HU,1998-01-01,39.7 
PC_GDP,CO,F4,LIAB,S11,HU,1999-01-01,43.5 
PC_GDP,CO,F4,LIAB,S11,HU,2000-01-01,49.3 
PC_GDP,CO,F4,LIAB,S11,HU,2001-01-01,48.7 
PC_GDP,CO,F4,LIAB,S11,HU,2002-01-01,44.1 
PC_GDP,CO,F4,LIAB,S11,HU,2003-01-01,50.0 
PC_GDP,CO,F4,LIAB,S11,HU,2004-01-01,50.1 
PC_GDP,CO,F4,LIAB,S11,HU,2005-01-01,54.4 
PC_GDP,CO,F4,LIAB,S11,HU,2006-01-01,56.0 
PC_GDP,CO,F4,LIAB,S11,HU,2007-01-01,62.5 
PC_GDP,CO,F4,LIAB,S11,HU,2008-01-01,67.4 
PC_GDP,CO,F4,LIAB,S11,HU,2009-01-01,77.8 
PC_GDP,CO,F4,LIAB,S11,HU,2010-01-01,73.8 
PC_GDP,CO,F4,LIAB,S11,HU,2011-01-01,75.1 
PC_GDP,CO,F4,LIAB,S11,HU,2012-01-01,68.0
PC_GDP,CO,F4,LIAB,S11,HU,2013-01-01,65.1
PC_GDP,CO,F4,LIAB,S11,HU,2014-01-01,63.8
PC_GDP,CO,F4,LIAB,S11,HU,2015-01-01,62.0
PC_GDP,CO,F4,LIAB,S11,HU,2016-01-01,55.5
PC_GDP,CO,F4,LIAB,S11,HU,2017-01-01,51.2 
PC_GDP,CO,F4,LIAB,S11,IE,1995-01-01,: 
PC_GDP,CO,F4,LIAB,S11,IE,1996-01-01,: 
PC_GDP,CO,F4,LIAB,S11,IE,1997-01-01,: 
PC_GDP,CO,F4,LIAB,S11,IE,1998-01-01,: 
PC_GDP,CO,F4,LIAB,S11,IE,1999-01-01,: 
PC_GDP,CO,F4,LIAB,S11,IE,2000-01-01,: 
PC_GDP,CO,F4,LIAB,S11,IE,2001-01-01,89.6 
PC_GDP,CO,F4,LIAB,S11,IE,2002-01-01,82.7 
PC_GDP,CO,F4,LIAB,S11,IE,2003-01-01,77.9 
PC_GDP,CO,F4,LIAB,S11,IE,2004-01-01,75.0 
PC_GDP,CO,F4,LIAB,S11,IE,2005-01-01,82.9 
PC_GDP,CO,F4,LIAB,S11,IE,2006-01-01,94.9 
PC_GDP,CO,F4,LIAB,S11,IE,2007-01-01,96.0 
PC_GDP,CO,F4,LIAB,S11,IE,2008-01-01,126.0 
PC_GDP,CO,F4,LIAB,S11,IE,2009-01-01,135.9 
PC_GDP,CO,F4,LIAB,S11,IE,2010-01-01,141.4 
PC_GDP,CO,F4,LIAB,S11,IE,2011-01-01,164.6 
PC_GDP,CO,F4,LIAB,S11,IE,2012-01-01,175.1
PC_GDP,CO,F4,LIAB,S11,IE,2013-01-01,168.8
PC_GDP,CO,F4,LIAB,S11,IE,2014-01-01,191.7
PC_GDP,CO,F4,LIAB,S11,IE,2015-01-01,244.8
PC_GDP,CO,F4,LIAB,S11,IE,2016-01-01,223.2
PC_GDP,CO,F4,LIAB,S11,IE,2017-01-01,190.1 
PC_GDP,CO,F4,LIAB,S11,IT,1995-01-01,49.4 
PC_GDP,CO,F4,LIAB,S11,IT,1996-01-01,46.9 
PC_GDP,CO,F4,LIAB,S11,IT,1997-01-01,46.2 
PC_GDP,CO,F4,LIAB,S11,IT,1998-01-01,45.8 
PC_GDP,CO,F4,LIAB,S11,IT,1999-01-01,49.1 
PC_GDP,CO,F4,LIAB,S11,IT,2000-01-01,51.7 
PC_GDP,CO,F4,LIAB,S11,IT,2001-01-01,53.2 
PC_GDP,CO,F4,LIAB,S11,IT,2002-01-01,53.9 
PC_GDP,CO,F4,LIAB,S11,IT,2003-01-01,55.6 
PC_GDP,CO,F4,LIAB,S11,IT,2004-01-01,56.0 
PC_GDP,CO,F4,LIAB,S11,IT,2005-01-01,59.2 
PC_GDP,CO,F4,LIAB,S11,IT,2006-01-01,62.2 
PC_GDP,CO,F4,LIAB,S11,IT,2007-01-01,67.3 
PC_GDP,CO,F4,LIAB,S11,IT,2008-01-01,70.9 
PC_GDP,CO,F4,LIAB,S11,IT,2009-01-01,74.8 
PC_GDP,CO,F4,LIAB,S11,IT,2010-01-01,73.7 
PC_GDP,CO,F4,LIAB,S11,IT,2011-01-01,73.5 
PC_GDP,CO,F4,LIAB,S11,IT,2012-01-01,73.6
PC_GDP,CO,F4,LIAB,S11,IT,2013-01-01,69.6
PC_GDP,CO,F4,LIAB,S11,IT,2014-01-01,66.9
PC_GDP,CO,F4,LIAB,S11,IT,2015-01-01,64.4
PC_GDP,CO,F4,LIAB,S11,IT,2016-01-01,62.5
PC_GDP,CO,F4,LIAB,S11,IT,2017-01-01,60.3 
PC_GDP,CO,F4,LIAB,S11,LT,1995-01-01,19.7 
PC_GDP,CO,F4,LIAB,S11,LT,1996-01-01,19.9 
PC_GDP,CO,F4,LIAB,S11,LT,1997-01-01,20.7 
PC_GDP,CO,F4,LIAB,S11,LT,1998-01-01,23.6 
PC_GDP,CO,F4,LIAB,S11,LT,1999-01-01,27.9 
PC_GDP,CO,F4,LIAB,S11,LT,2000-01-01,28.4 
PC_GDP,CO,F4,LIAB,S11,LT,2001-01-01,26.2 
PC_GDP,CO,F4,LIAB,S11,LT,2002-01-01,25.5 
PC_GDP,CO,F4,LIAB,S11,LT,2003-01-01,30.5 
PC_GDP,CO,F4,LIAB,S11,LT,2004-01-01,31.5 
PC_GDP,CO,F4,LIAB,S11,LT,2005-01-01,36.3 
PC_GDP,CO,F4,LIAB,S11,LT,2006-01-01,41.6 
PC_GDP,CO,F4,LIAB,S11,LT,2007-01-01,47.6 
PC_GDP,CO,F4,LIAB,S11,LT,2008-01-01,48.1 
PC_GDP,CO,F4,LIAB,S11,LT,2009-01-01,50.5 
PC_GDP,CO,F4,LIAB,S11,LT,2010-01-01,44.6 
PC_GDP,CO,F4,LIAB,S11,LT,2011-01-01,38.6 
PC_GDP,CO,F4,LIAB,S11,LT,2012-01-01,37.3
PC_GDP,CO,F4,LIAB,S11,LT,2013-01-01,33.7
PC_GDP,CO,F4,LIAB,S11,LT,2014-01-01,32.2
PC_GDP,CO,F4,LIAB,S11,LT,2015-01-01,32.3
