unit,co_nco,sector,finpos,na_item,geotime,date,value
PC_GDP,CO,S12,LIAB,F,BG,2003-01-01,84.4
PC_GDP,CO,S12,LIAB,F,BG,2004-01-01,101.6
PC_GDP,CO,S12,LIAB,F,BG,2005-01-01,116.7
PC_GDP,CO,S12,LIAB,F,BG,2006-01-01,155.5
PC_GDP,CO,S12,LIAB,F,BG,2007-01-01,173.2
PC_GDP,CO,S12,LIAB,F,BG,2008-01-01,148.9
PC_GDP,CO,S12,LIAB,F,BG,2009-01-01,150.1
PC_GDP,CO,S12,LIAB,F,BG,2010-01-01,133.4
PC_GDP,CO,S12,LIAB,F,BG,2011-01-01,129.2
PC_GDP,CO,S12,LIAB,F,BG,2012-01-01,141.6
PC_GDP,CO,S12,LIAB,F,BG,2013-01-01,149.3
PC_GDP,CO,S12,LIAB,F,BG,2014-01-01,154.9
PC_GDP,CO,S12,LIAB,F,BG,2015-01-01,149.9
PC_GDP,CO,S12,LIAB,F,BG,2016-01-01,158.9
PC_GDP,CO,S12,LIAB,F,BG,2017-01-01,148.7
PC_GDP,CO,S12,LIAB,F,CY,1995-01-01,252.6
PC_GDP,CO,S12,LIAB,F,CY,1996-01-01,281.0
PC_GDP,CO,S12,LIAB,F,CY,1997-01-01,285.8
PC_GDP,CO,S12,LIAB,F,CY,1998-01-01,301.6
PC_GDP,CO,S12,LIAB,F,CY,1999-01-01,394.5
PC_GDP,CO,S12,LIAB,F,CY,2000-01-01,322.5
PC_GDP,CO,S12,LIAB,F,CY,2001-01-01,330.3
PC_GDP,CO,S12,LIAB,F,CY,2002-01-01,323.4
PC_GDP,CO,S12,LIAB,F,CY,2003-01-01,331.3
PC_GDP,CO,S12,LIAB,F,CY,2004-01-01,344.3
PC_GDP,CO,S12,LIAB,F,CY,2005-01-01,434.5
PC_GDP,CO,S12,LIAB,F,CY,2006-01-01,514.1
PC_GDP,CO,S12,LIAB,F,CY,2007-01-01,579.7
PC_GDP,CO,S12,LIAB,F,CY,2008-01-01,1345.0
PC_GDP,CO,S12,LIAB,F,CY,2009-01-01,1470.1
PC_GDP,CO,S12,LIAB,F,CY,2010-01-01,1543.7
PC_GDP,CO,S12,LIAB,F,CY,2011-01-01,1386.9
PC_GDP,CO,S12,LIAB,F,CY,2012-01-01,1616.4
PC_GDP,CO,S12,LIAB,F,CY,2013-01-01,1465.4
PC_GDP,CO,S12,LIAB,F,CY,2014-01-01,1450.6
PC_GDP,CO,S12,LIAB,F,CY,2015-01-01,1597.9
PC_GDP,CO,S12,LIAB,F,CY,2016-01-01,1589.7
PC_GDP,CO,S12,LIAB,F,CY,2017-01-01,1468.8
PC_GDP,CO,S12,LIAB,F,CZ,1995-01-01,103.6
PC_GDP,CO,S12,LIAB,F,CZ,1996-01-01,101.1
PC_GDP,CO,S12,LIAB,F,CZ,1997-01-01,109.1
PC_GDP,CO,S12,LIAB,F,CZ,1998-01-01,105.5
PC_GDP,CO,S12,LIAB,F,CZ,1999-01-01,109.7
PC_GDP,CO,S12,LIAB,F,CZ,2000-01-01,110.5
PC_GDP,CO,S12,LIAB,F,CZ,2001-01-01,108.3
PC_GDP,CO,S12,LIAB,F,CZ,2002-01-01,108.7
PC_GDP,CO,S12,LIAB,F,CZ,2003-01-01,113.2
PC_GDP,CO,S12,LIAB,F,CZ,2004-01-01,112.2
PC_GDP,CO,S12,LIAB,F,CZ,2005-01-01,117.4
PC_GDP,CO,S12,LIAB,F,CZ,2006-01-01,115.5
PC_GDP,CO,S12,LIAB,F,CZ,2007-01-01,122.1
PC_GDP,CO,S12,LIAB,F,CZ,2008-01-01,124.9
PC_GDP,CO,S12,LIAB,F,CZ,2009-01-01,129.7
PC_GDP,CO,S12,LIAB,F,CZ,2010-01-01,133.8
PC_GDP,CO,S12,LIAB,F,CZ,2011-01-01,135.6
PC_GDP,CO,S12,LIAB,F,CZ,2012-01-01,144.5
PC_GDP,CO,S12,LIAB,F,CZ,2013-01-01,153.7
PC_GDP,CO,S12,LIAB,F,CZ,2014-01-01,156.5
PC_GDP,CO,S12,LIAB,F,CZ,2015-01-01,156.8
PC_GDP,CO,S12,LIAB,F,CZ,2016-01-01,170.0
PC_GDP,CO,S12,LIAB,F,CZ,2017-01-01,186.9
PC_GDP,CO,S12,LIAB,F,DE,1995-01-01,244.5
PC_GDP,CO,S12,LIAB,F,DE,1996-01-01,264.7
PC_GDP,CO,S12,LIAB,F,DE,1997-01-01,294.6
PC_GDP,CO,S12,LIAB,F,DE,1998-01-01,325.4
PC_GDP,CO,S12,LIAB,F,DE,1999-01-01,359.2
PC_GDP,CO,S12,LIAB,F,DE,2000-01-01,379.5
PC_GDP,CO,S12,LIAB,F,DE,2001-01-01,390.2
PC_GDP,CO,S12,LIAB,F,DE,2002-01-01,388.3
PC_GDP,CO,S12,LIAB,F,DE,2003-01-01,400.9
PC_GDP,CO,S12,LIAB,F,DE,2004-01-01,408.3
PC_GDP,CO,S12,LIAB,F,DE,2005-01-01,432.0
PC_GDP,CO,S12,LIAB,F,DE,2006-01-01,436.5
PC_GDP,CO,S12,LIAB,F,DE,2007-01-01,447.5
PC_GDP,CO,S12,LIAB,F,DE,2008-01-01,454.8
PC_GDP,CO,S12,LIAB,F,DE,2009-01-01,451.5
PC_GDP,CO,S12,LIAB,F,DE,2010-01-01,429.4
PC_GDP,CO,S12,LIAB,F,DE,2011-01-01,420.4
PC_GDP,CO,S12,LIAB,F,DE,2012-01-01,427.4
PC_GDP,CO,S12,LIAB,F,DE,2013-01-01,393.0
PC_GDP,CO,S12,LIAB,F,DE,2014-01-01,400.8
PC_GDP,CO,S12,LIAB,F,DE,2015-01-01,396.2
PC_GDP,CO,S12,LIAB,F,DE,2016-01-01,398.6
PC_GDP,CO,S12,LIAB,F,DE,2017-01-01,394.8
PC_GDP,CO,S12,LIAB,F,DK,1995-01-01,266.6
PC_GDP,CO,S12,LIAB,F,DK,1996-01-01,285.5
PC_GDP,CO,S12,LIAB,F,DK,1997-01-01,325.8
PC_GDP,CO,S12,LIAB,F,DK,1998-01-01,364.2
PC_GDP,CO,S12,LIAB,F,DK,1999-01-01,390.5
PC_GDP,CO,S12,LIAB,F,DK,2000-01-01,400.3
PC_GDP,CO,S12,LIAB,F,DK,2001-01-01,367.8
PC_GDP,CO,S12,LIAB,F,DK,2002-01-01,349.8
PC_GDP,CO,S12,LIAB,F,DK,2003-01-01,362.2
PC_GDP,CO,S12,LIAB,F,DK,2004-01-01,359.1
PC_GDP,CO,S12,LIAB,F,DK,2005-01-01,447.2
PC_GDP,CO,S12,LIAB,F,DK,2006-01-01,467.8
PC_GDP,CO,S12,LIAB,F,DK,2007-01-01,487.2
PC_GDP,CO,S12,LIAB,F,DK,2008-01-01,458.7
PC_GDP,CO,S12,LIAB,F,DK,2009-01-01,512.1
PC_GDP,CO,S12,LIAB,F,DK,2010-01-01,537.6
PC_GDP,CO,S12,LIAB,F,DK,2011-01-01,525.5
PC_GDP,CO,S12,LIAB,F,DK,2012-01-01,516.5
PC_GDP,CO,S12,LIAB,F,DK,2013-01-01,518.9
PC_GDP,CO,S12,LIAB,F,DK,2014-01-01,549.0
PC_GDP,CO,S12,LIAB,F,DK,2015-01-01,539.1
PC_GDP,CO,S12,LIAB,F,DK,2016-01-01,549.8
PC_GDP,CO,S12,LIAB,F,DK,2017-01-01,546.8
PC_GDP,CO,S12,LIAB,F,EE,1995-01-01,48.9
PC_GDP,CO,S12,LIAB,F,EE,1996-01-01,61.9
PC_GDP,CO,S12,LIAB,F,EE,1997-01-01,87.2
PC_GDP,CO,S12,LIAB,F,EE,1998-01-01,70.8
PC_GDP,CO,S12,LIAB,F,EE,1999-01-01,80.0
PC_GDP,CO,S12,LIAB,F,EE,2000-01-01,100.1
PC_GDP,CO,S12,LIAB,F,EE,2001-01-01,98.1
PC_GDP,CO,S12,LIAB,F,EE,2002-01-01,107.9
PC_GDP,CO,S12,LIAB,F,EE,2003-01-01,107.0
PC_GDP,CO,S12,LIAB,F,EE,2004-01-01,136.1
PC_GDP,CO,S12,LIAB,F,EE,2005-01-01,155.0
PC_GDP,CO,S12,LIAB,F,EE,2006-01-01,153.9
PC_GDP,CO,S12,LIAB,F,EE,2007-01-01,166.0
PC_GDP,CO,S12,LIAB,F,EE,2008-01-01,170.1
PC_GDP,CO,S12,LIAB,F,EE,2009-01-01,185.1
PC_GDP,CO,S12,LIAB,F,EE,2010-01-01,173.4
PC_GDP,CO,S12,LIAB,F,EE,2011-01-01,151.6
PC_GDP,CO,S12,LIAB,F,EE,2012-01-01,149.6
PC_GDP,CO,S12,LIAB,F,EE,2013-01-01,156.2
PC_GDP,CO,S12,LIAB,F,EE,2014-01-01,161.1
PC_GDP,CO,S12,LIAB,F,EE,2015-01-01,167.3
PC_GDP,CO,S12,LIAB,F,EE,2016-01-01,167.7
PC_GDP,CO,S12,LIAB,F,EE,2017-01-01,167.0
PC_GDP,CO,S12,LIAB,F,EL,1995-01-01,111.3
PC_GDP,CO,S12,LIAB,F,EL,1996-01-01,115.8
PC_GDP,CO,S12,LIAB,F,EL,1997-01-01,120.9
PC_GDP,CO,S12,LIAB,F,EL,1998-01-01,127.9
PC_GDP,CO,S12,LIAB,F,EL,1999-01-01,173.5
PC_GDP,CO,S12,LIAB,F,EL,2000-01-01,161.4
PC_GDP,CO,S12,LIAB,F,EL,2001-01-01,154.8
PC_GDP,CO,S12,LIAB,F,EL,2002-01-01,143.4
PC_GDP,CO,S12,LIAB,F,EL,2003-01-01,140.8
PC_GDP,CO,S12,LIAB,F,EL,2004-01-01,146.7
PC_GDP,CO,S12,LIAB,F,EL,2005-01-01,171.3
PC_GDP,CO,S12,LIAB,F,EL,2006-01-01,178.8
PC_GDP,CO,S12,LIAB,F,EL,2007-01-01,200.7
PC_GDP,CO,S12,LIAB,F,EL,2008-01-01,192.1
PC_GDP,CO,S12,LIAB,F,EL,2009-01-01,214.8
PC_GDP,CO,S12,LIAB,F,EL,2010-01-01,226.6
PC_GDP,CO,S12,LIAB,F,EL,2011-01-01,226.3
PC_GDP,CO,S12,LIAB,F,EL,2012-01-01,243.0
PC_GDP,CO,S12,LIAB,F,EL,2013-01-01,221.5
PC_GDP,CO,S12,LIAB,F,EL,2014-01-01,212.7
PC_GDP,CO,S12,LIAB,F,EL,2015-01-01,205.1
PC_GDP,CO,S12,LIAB,F,EL,2016-01-01,203.6
PC_GDP,CO,S12,LIAB,F,EL,2017-01-01,184.3
PC_GDP,CO,S12,LIAB,F,ES,1995-01-01,148.9
PC_GDP,CO,S12,LIAB,F,ES,1996-01-01,160.1
PC_GDP,CO,S12,LIAB,F,ES,1997-01-01,173.9
PC_GDP,CO,S12,LIAB,F,ES,1998-01-01,186.0
PC_GDP,CO,S12,LIAB,F,ES,1999-01-01,198.4
PC_GDP,CO,S12,LIAB,F,ES,2000-01-01,203.7
PC_GDP,CO,S12,LIAB,F,ES,2001-01-01,201.5
PC_GDP,CO,S12,LIAB,F,ES,2002-01-01,198.9
PC_GDP,CO,S12,LIAB,F,ES,2003-01-01,213.6
PC_GDP,CO,S12,LIAB,F,ES,2004-01-01,226.0
PC_GDP,CO,S12,LIAB,F,ES,2005-01-01,253.2
PC_GDP,CO,S12,LIAB,F,ES,2006-01-01,279.5
PC_GDP,CO,S12,LIAB,F,ES,2007-01-01,286.5
PC_GDP,CO,S12,LIAB,F,ES,2008-01-01,270.9
PC_GDP,CO,S12,LIAB,F,ES,2009-01-01,292.1
PC_GDP,CO,S12,LIAB,F,ES,2010-01-01,283.3
PC_GDP,CO,S12,LIAB,F,ES,2011-01-01,287.8
PC_GDP,CO,S12,LIAB,F,ES,2012-01-01,290.6
PC_GDP,CO,S12,LIAB,F,ES,2013-01-01,286.2
PC_GDP,CO,S12,LIAB,F,ES,2014-01-01,295.7
PC_GDP,CO,S12,LIAB,F,ES,2015-01-01,288.3
PC_GDP,CO,S12,LIAB,F,ES,2016-01-01,286.0
PC_GDP,CO,S12,LIAB,F,ES,2017-01-01,285.7
PC_GDP,CO,S12,LIAB,F,FI,1995-01-01,117.6
PC_GDP,CO,S12,LIAB,F,FI,1996-01-01,116.7
PC_GDP,CO,S12,LIAB,F,FI,1997-01-01,121.2
PC_GDP,CO,S12,LIAB,F,FI,1998-01-01,115.9
PC_GDP,CO,S12,LIAB,F,FI,1999-01-01,123.9
PC_GDP,CO,S12,LIAB,F,FI,2000-01-01,128.3
PC_GDP,CO,S12,LIAB,F,FI,2001-01-01,134.8
PC_GDP,CO,S12,LIAB,F,FI,2002-01-01,135.8
PC_GDP,CO,S12,LIAB,F,FI,2003-01-01,154.5
PC_GDP,CO,S12,LIAB,F,FI,2004-01-01,169.4
PC_GDP,CO,S12,LIAB,F,FI,2005-01-01,184.9
PC_GDP,CO,S12,LIAB,F,FI,2006-01-01,195.3
PC_GDP,CO,S12,LIAB,F,FI,2007-01-01,199.4
PC_GDP,CO,S12,LIAB,F,FI,2008-01-01,231.2
PC_GDP,CO,S12,LIAB,F,FI,2009-01-01,267.8
PC_GDP,CO,S12,LIAB,F,FI,2010-01-01,305.3
PC_GDP,CO,S12,LIAB,F,FI,2011-01-01,366.2
PC_GDP,CO,S12,LIAB,F,FI,2012-01-01,348.7
PC_GDP,CO,S12,LIAB,F,FI,2013-01-01,314.4
PC_GDP,CO,S12,LIAB,F,FI,2014-01-01,341.1
PC_GDP,CO,S12,LIAB,F,FI,2015-01-01,329.3
PC_GDP,CO,S12,LIAB,F,FI,2016-01-01,316.5
PC_GDP,CO,S12,LIAB,F,FI,2017-01-01,267.7
PC_GDP,CO,S12,LIAB,F,FR,1995-01-01,200.1
PC_GDP,CO,S12,LIAB,F,FR,1996-01-01,205.8
PC_GDP,CO,S12,LIAB,F,FR,1997-01-01,221.5
PC_GDP,CO,S12,LIAB,F,FR,1998-01-01,223.7
PC_GDP,CO,S12,LIAB,F,FR,1999-01-01,248.5
PC_GDP,CO,S12,LIAB,F,FR,2000-01-01,250.2
PC_GDP,CO,S12,LIAB,F,FR,2001-01-01,252.2
PC_GDP,CO,S12,LIAB,F,FR,2002-01-01,248.7
PC_GDP,CO,S12,LIAB,F,FR,2003-01-01,261.3
PC_GDP,CO,S12,LIAB,F,FR,2004-01-01,276.2
PC_GDP,CO,S12,LIAB,F,FR,2005-01-01,314.4
PC_GDP,CO,S12,LIAB,F,FR,2006-01-01,348.0
PC_GDP,CO,S12,LIAB,F,FR,2007-01-01,363.3
PC_GDP,CO,S12,LIAB,F,FR,2008-01-01,354.4
PC_GDP,CO,S12,LIAB,F,FR,2009-01-01,371.2
PC_GDP,CO,S12,LIAB,F,FR,2010-01-01,381.7
PC_GDP,CO,S12,LIAB,F,FR,2011-01-01,374.3
PC_GDP,CO,S12,LIAB,F,FR,2012-01-01,375.5
PC_GDP,CO,S12,LIAB,F,FR,2013-01-01,378.7
PC_GDP,CO,S12,LIAB,F,FR,2014-01-01,399.8
PC_GDP,CO,S12,LIAB,F,FR,2015-01-01,401.5
PC_GDP,CO,S12,LIAB,F,FR,2016-01-01,415.1
PC_GDP,CO,S12,LIAB,F,FR,2017-01-01,415.2
PC_GDP,CO,S12,LIAB,F,HR,1995-01-01,
PC_GDP,CO,S12,LIAB,F,HR,1996-01-01,
PC_GDP,CO,S12,LIAB,F,HR,1997-01-01,
PC_GDP,CO,S12,LIAB,F,HR,1998-01-01,
PC_GDP,CO,S12,LIAB,F,HR,1999-01-01,
PC_GDP,CO,S12,LIAB,F,HR,2000-01-01,
PC_GDP,CO,S12,LIAB,F,HR,2001-01-01,104.5
PC_GDP,CO,S12,LIAB,F,HR,2002-01-01,118.4
PC_GDP,CO,S12,LIAB,F,HR,2003-01-01,128.4
PC_GDP,CO,S12,LIAB,F,HR,2004-01-01,136.6
PC_GDP,CO,S12,LIAB,F,HR,2005-01-01,143.5
PC_GDP,CO,S12,LIAB,F,HR,2006-01-01,166.8
PC_GDP,CO,S12,LIAB,F,HR,2007-01-01,187.3
PC_GDP,CO,S12,LIAB,F,HR,2008-01-01,159.6
PC_GDP,CO,S12,LIAB,F,HR,2009-01-01,175.4
PC_GDP,CO,S12,LIAB,F,HR,2010-01-01,183.6
PC_GDP,CO,S12,LIAB,F,HR,2011-01-01,184.5
PC_GDP,CO,S12,LIAB,F,HR,2012-01-01,188.6
PC_GDP,CO,S12,LIAB,F,HR,2013-01-01,194.0
PC_GDP,CO,S12,LIAB,F,HR,2014-01-01,195.7
PC_GDP,CO,S12,LIAB,F,HR,2015-01-01,194.9
PC_GDP,CO,S12,LIAB,F,HR,2016-01-01,194.8
PC_GDP,CO,S12,LIAB,F,HR,2017-01-01,193.6
PC_GDP,CO,S12,LIAB,F,HU,1995-01-01,131.8
PC_GDP,CO,S12,LIAB,F,HU,1996-01-01,116.5
PC_GDP,CO,S12,LIAB,F,HU,1997-01-01,108.3
PC_GDP,CO,S12,LIAB,F,HU,1998-01-01,105.6
PC_GDP,CO,S12,LIAB,F,HU,1999-01-01,124.8
PC_GDP,CO,S12,LIAB,F,HU,2000-01-01,149.0
PC_GDP,CO,S12,LIAB,F,HU,2001-01-01,166.9
PC_GDP,CO,S12,LIAB,F,HU,2002-01-01,149.4
PC_GDP,CO,S12,LIAB,F,HU,2003-01-01,151.0
PC_GDP,CO,S12,LIAB,F,HU,2004-01-01,144.6
PC_GDP,CO,S12,LIAB,F,HU,2005-01-01,184.2
PC_GDP,CO,S12,LIAB,F,HU,2006-01-01,203.1
PC_GDP,CO,S12,LIAB,F,HU,2007-01-01,239.3
PC_GDP,CO,S12,LIAB,F,HU,2008-01-01,289.6
PC_GDP,CO,S12,LIAB,F,HU,2009-01-01,295.6
PC_GDP,CO,S12,LIAB,F,HU,2010-01-01,285.9
PC_GDP,CO,S12,LIAB,F,HU,2011-01-01,294.6
PC_GDP,CO,S12,LIAB,F,HU,2012-01-01,270.1
PC_GDP,CO,S12,LIAB,F,HU,2013-01-01,246.6
PC_GDP,CO,S12,LIAB,F,HU,2014-01-01,247.7
PC_GDP,CO,S12,LIAB,F,HU,2015-01-01,238.4
PC_GDP,CO,S12,LIAB,F,HU,2016-01-01,290.0
PC_GDP,CO,S12,LIAB,F,HU,2017-01-01,245.3
PC_GDP,CO,S12,LIAB,F,IE,1995-01-01,
PC_GDP,CO,S12,LIAB,F,IE,1996-01-01,
PC_GDP,CO,S12,LIAB,F,IE,1997-01-01,
PC_GDP,CO,S12,LIAB,F,IE,1998-01-01,
PC_GDP,CO,S12,LIAB,F,IE,1999-01-01,
PC_GDP,CO,S12,LIAB,F,IE,2000-01-01,
PC_GDP,CO,S12,LIAB,F,IE,2001-01-01,849.7
PC_GDP,CO,S12,LIAB,F,IE,2002-01-01,840.1
PC_GDP,CO,S12,LIAB,F,IE,2003-01-01,953.2
PC_GDP,CO,S12,LIAB,F,IE,2004-01-01,1057.2
PC_GDP,CO,S12,LIAB,F,IE,2005-01-01,1314.5
PC_GDP,CO,S12,LIAB,F,IE,2006-01-01,1452.4
PC_GDP,CO,S12,LIAB,F,IE,2007-01-01,1496.7
PC_GDP,CO,S12,LIAB,F,IE,2008-01-01,1660.6
PC_GDP,CO,S12,LIAB,F,IE,2009-01-01,1904.3
PC_GDP,CO,S12,LIAB,F,IE,2010-01-01,2066.1
PC_GDP,CO,S12,LIAB,F,IE,2011-01-01,2014.8
PC_GDP,CO,S12,LIAB,F,IE,2012-01-01,1932.5
PC_GDP,CO,S12,LIAB,F,IE,2013-01-01,1914.4
PC_GDP,CO,S12,LIAB,F,IE,2014-01-01,2094.7
PC_GDP,CO,S12,LIAB,F,IE,2015-01-01,1687.9
PC_GDP,CO,S12,LIAB,F,IE,2016-01-01,1659.1
PC_GDP,CO,S12,LIAB,F,IE,2017-01-01,1611.3
PC_GDP,CO,S12,LIAB,F,IT,1995-01-01,134.2
PC_GDP,CO,S12,LIAB,F,IT,1996-01-01,137.1
PC_GDP,CO,S12,LIAB,F,IT,1997-01-01,153.5
PC_GDP,CO,S12,LIAB,F,IT,1998-01-01,175.5
PC_GDP,CO,S12,LIAB,F,IT,1999-01-01,189.5
PC_GDP,CO,S12,LIAB,F,IT,2000-01-01,201.8
PC_GDP,CO,S12,LIAB,F,IT,2001-01-01,185.3
PC_GDP,CO,S12,LIAB,F,IT,2002-01-01,179.1
PC_GDP,CO,S12,LIAB,F,IT,2003-01-01,194.8
PC_GDP,CO,S12,LIAB,F,IT,2004-01-01,201.4
PC_GDP,CO,S12,LIAB,F,IT,2005-01-01,219.0
PC_GDP,CO,S12,LIAB,F,IT,2006-01-01,229.2
PC_GDP,CO,S12,LIAB,F,IT,2007-01-01,221.8
PC_GDP,CO,S12,LIAB,F,IT,2008-01-01,204.1
PC_GDP,CO,S12,LIAB,F,IT,2009-01-01,221.6
PC_GDP,CO,S12,LIAB,F,IT,2010-01-01,227.1
PC_GDP,CO,S12,LIAB,F,IT,2011-01-01,227.2
PC_GDP,CO,S12,LIAB,F,IT,2012-01-01,244.0
PC_GDP,CO,S12,LIAB,F,IT,2013-01-01,240.8
PC_GDP,CO,S12,LIAB,F,IT,2014-01-01,245.3
PC_GDP,CO,S12,LIAB,F,IT,2015-01-01,247.0
PC_GDP,CO,S12,LIAB,F,IT,2016-01-01,249.1
PC_GDP,CO,S12,LIAB,F,IT,2017-01-01,256.0
PC_GDP,CO,S12,LIAB,F,LT,1995-01-01,36.6
PC_GDP,CO,S12,LIAB,F,LT,1996-01-01,31.5
PC_GDP,CO,S12,LIAB,F,LT,1997-01-01,33.2
PC_GDP,CO,S12,LIAB,F,LT,1998-01-01,36.4
PC_GDP,CO,S12,LIAB,F,LT,1999-01-01,38.0
PC_GDP,CO,S12,LIAB,F,LT,2000-01-01,40.9
PC_GDP,CO,S12,LIAB,F,LT,2001-01-01,45.5
PC_GDP,CO,S12,LIAB,F,LT,2002-01-01,49.6
PC_GDP,CO,S12,LIAB,F,LT,2003-01-01,57.3
PC_GDP,CO,S12,LIAB,F,LT,2004-01-01,66.2
PC_GDP,CO,S12,LIAB,F,LT,2005-01-01,83.4
PC_GDP,CO,S12,LIAB,F,LT,2006-01-01,100.6
PC_GDP,CO,S12,LIAB,F,LT,2007-01-01,112.6
PC_GDP,CO,S12,LIAB,F,LT,2008-01-01,105.1
PC_GDP,CO,S12,LIAB,F,LT,2009-01-01,122.8
PC_GDP,CO,S12,LIAB,F,LT,2010-01-01,116.8
PC_GDP,CO,S12,LIAB,F,LT,2011-01-01,104.6
PC_GDP,CO,S12,LIAB,F,LT,2012-01-01,98.3
PC_GDP,CO,S12,LIAB,F,LT,2013-01-01,93.3
PC_GDP,CO,S12,LIAB,F,LT,2014-01-01,96.9
PC_GDP,CO,S12,LIAB,F,LT,2015-01-01,104.6
PC_GDP,CO,S12,LIAB,F,LT,2016-01-01,119.1
PC_GDP,CO,S12,LIAB,F,LT,2017-01-01,120.6
PC_GDP,CO,S12,LIAB,F,LU,1995-01-01,
PC_GDP,CO,S12,LIAB,F,LU,1996-01-01,
PC_GDP,CO,S12,LIAB,F,LU,1997-01-01,
PC_GDP,CO,S12,LIAB,F,LU,1998-01-01,
PC_GDP,CO,S12,LIAB,F,LU,1999-01-01,6993.1
PC_GDP,CO,S12,LIAB,F,LU,2000-01-01,7377.2
PC_GDP,CO,S12,LIAB,F,LU,2001-01-01,7994.5
PC_GDP,CO,S12,LIAB,F,LU,2002-01-01,8032.1
PC_GDP,CO,S12,LIAB,F,LU,2003-01-01,8652.5
PC_GDP,CO,S12,LIAB,F,LU,2004-01-01,9187.7
PC_GDP,CO,S12,LIAB,F,LU,2005-01-01,11043.4
PC_GDP,CO,S12,LIAB,F,LU,2006-01-01,11444.8
PC_GDP,CO,S12,LIAB,F,LU,2007-01-01,11911.5
PC_GDP,CO,S12,LIAB,F,LU,2008-01-01,10358.8
PC_GDP,CO,S12,LIAB,F,LU,2009-01-01,11784.2
PC_GDP,CO,S12,LIAB,F,LU,2010-01-01,12326.4
PC_GDP,CO,S12,LIAB,F,LU,2011-01-01,12804.3
PC_GDP,CO,S12,LIAB,F,LU,2012-01-01,14849.3
