na_item,co_nco,sector,finpos,unit,geotime,date,value
F,CO,S12,LIAB,MIO_NAC,LV,2002-01-01,7317
F,CO,S12,LIAB,MIO_NAC,LV,2003-01-01,9122
F,CO,S12,LIAB,MIO_NAC,LV,2004-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2005-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2006-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2007-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2008-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2009-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2010-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2011-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2012-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2013-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2014-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2015-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2016-01-01,
F,CO,S12,LIAB,MIO_NAC,LV,2017-01-01,48197
F,CO,S12,LIAB,MIO_NAC,MT,1995-01-01,6579
F,CO,S12,LIAB,MIO_NAC,MT,1996-01-01,7674
F,CO,S12,LIAB,MIO_NAC,MT,1997-01-01,9001
F,CO,S12,LIAB,MIO_NAC,MT,1998-01-01,11862
F,CO,S12,LIAB,MIO_NAC,MT,1999-01-01,14636
F,CO,S12,LIAB,MIO_NAC,MT,2000-01-01,15851
F,CO,S12,LIAB,MIO_NAC,MT,2001-01-01,15745
F,CO,S12,LIAB,MIO_NAC,MT,2002-01-01,18091
F,CO,S12,LIAB,MIO_NAC,MT,2003-01-01,20933
F,CO,S12,LIAB,MIO_NAC,MT,2004-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2005-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2006-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2007-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2008-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2009-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2010-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2011-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2012-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2013-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2014-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2015-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2016-01-01,
F,CO,S12,LIAB,MIO_NAC,MT,2017-01-01,247469
F,CO,S12,LIAB,MIO_NAC,NL,1995-01-01,1593478
F,CO,S12,LIAB,MIO_NAC,NL,1996-01-01,1777237
F,CO,S12,LIAB,MIO_NAC,NL,1997-01-01,2030471
F,CO,S12,LIAB,MIO_NAC,NL,1998-01-01,2305477
F,CO,S12,LIAB,MIO_NAC,NL,1999-01-01,2638768
F,CO,S12,LIAB,MIO_NAC,NL,2000-01-01,2902061
F,CO,S12,LIAB,MIO_NAC,NL,2001-01-01,3090777
F,CO,S12,LIAB,MIO_NAC,NL,2002-01-01,3248576
F,CO,S12,LIAB,MIO_NAC,NL,2003-01-01,3434963
F,CO,S12,LIAB,MIO_NAC,NL,2004-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2005-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2006-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2007-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2008-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2009-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2010-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2011-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2012-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2013-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2014-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2015-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2016-01-01,
F,CO,S12,LIAB,MIO_NAC,NL,2017-01-01,8287750
F,CO,S12,LIAB,MIO_NAC,PL,1995-01-01,144110
F,CO,S12,LIAB,MIO_NAC,PL,1996-01-01,187666
F,CO,S12,LIAB,MIO_NAC,PL,1997-01-01,256043
F,CO,S12,LIAB,MIO_NAC,PL,1998-01-01,332526
F,CO,S12,LIAB,MIO_NAC,PL,1999-01-01,436433
F,CO,S12,LIAB,MIO_NAC,PL,2000-01-01,461599
F,CO,S12,LIAB,MIO_NAC,PL,2001-01-01,535815
F,CO,S12,LIAB,MIO_NAC,PL,2002-01-01,556379
F,CO,S12,LIAB,MIO_NAC,PL,2003-01-01,676240
F,CO,S12,LIAB,MIO_NAC,PL,2004-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2005-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2006-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2007-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2008-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2009-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2010-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2011-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2012-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2013-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2014-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2015-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2016-01-01,
F,CO,S12,LIAB,MIO_NAC,PL,2017-01-01,2618133
F,CO,S12,LIAB,MIO_NAC,PT,1995-01-01,145975
F,CO,S12,LIAB,MIO_NAC,PT,1996-01-01,166485
F,CO,S12,LIAB,MIO_NAC,PT,1997-01-01,207101
F,CO,S12,LIAB,MIO_NAC,PT,1998-01-01,241791
F,CO,S12,LIAB,MIO_NAC,PT,1999-01-01,272255
F,CO,S12,LIAB,MIO_NAC,PT,2000-01-01,315879
F,CO,S12,LIAB,MIO_NAC,PT,2001-01-01,349642
F,CO,S12,LIAB,MIO_NAC,PT,2002-01-01,365289
F,CO,S12,LIAB,MIO_NAC,PT,2003-01-01,400300
F,CO,S12,LIAB,MIO_NAC,PT,2004-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2005-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2006-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2007-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2008-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2009-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2010-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2011-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2012-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2013-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2014-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2015-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2016-01-01,
F,CO,S12,LIAB,MIO_NAC,PT,2017-01-01,596021
F,CO,S12,LIAB,MIO_NAC,RO,1995-01-01,7880
F,CO,S12,LIAB,MIO_NAC,RO,1996-01-01,9456
F,CO,S12,LIAB,MIO_NAC,RO,1997-01-01,13800
F,CO,S12,LIAB,MIO_NAC,RO,1998-01-01,17437
F,CO,S12,LIAB,MIO_NAC,RO,1999-01-01,25011
F,CO,S12,LIAB,MIO_NAC,RO,2000-01-01,32979
F,CO,S12,LIAB,MIO_NAC,RO,2001-01-01,51034
F,CO,S12,LIAB,MIO_NAC,RO,2002-01-01,73958
F,CO,S12,LIAB,MIO_NAC,RO,2003-01-01,93424
F,CO,S12,LIAB,MIO_NAC,RO,2004-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2005-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2006-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2007-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2008-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2009-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2010-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2011-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2012-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2013-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2014-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2015-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2016-01-01,
F,CO,S12,LIAB,MIO_NAC,RO,2017-01-01,768781
F,CO,S12,LIAB,MIO_NAC,SE,1995-01-01,3395656
F,CO,S12,LIAB,MIO_NAC,SE,1996-01-01,3716697
F,CO,S12,LIAB,MIO_NAC,SE,1997-01-01,4189175
F,CO,S12,LIAB,MIO_NAC,SE,1998-01-01,4839159
F,CO,S12,LIAB,MIO_NAC,SE,1999-01-01,5498654
F,CO,S12,LIAB,MIO_NAC,SE,2000-01-01,6302760
F,CO,S12,LIAB,MIO_NAC,SE,2001-01-01,6399415
F,CO,S12,LIAB,MIO_NAC,SE,2002-01-01,6547312
F,CO,S12,LIAB,MIO_NAC,SE,2003-01-01,7042274
F,CO,S12,LIAB,MIO_NAC,SE,2004-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2005-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2006-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2007-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2008-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2009-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2010-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2011-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2012-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2013-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2014-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2015-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2016-01-01,
F,CO,S12,LIAB,MIO_NAC,SE,2017-01-01,19684585
F,CO,S12,LIAB,MIO_NAC,SI,1995-01-01,6512
F,CO,S12,LIAB,MIO_NAC,SI,1996-01-01,8192
F,CO,S12,LIAB,MIO_NAC,SI,1997-01-01,9696
F,CO,S12,LIAB,MIO_NAC,SI,1998-01-01,11275
F,CO,S12,LIAB,MIO_NAC,SI,1999-01-01,13262
F,CO,S12,LIAB,MIO_NAC,SI,2000-01-01,15820
F,CO,S12,LIAB,MIO_NAC,SI,2001-01-01,19541
F,CO,S12,LIAB,MIO_NAC,SI,2002-01-01,23646
F,CO,S12,LIAB,MIO_NAC,SI,2003-01-01,26735
F,CO,S12,LIAB,MIO_NAC,SI,2004-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2005-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2006-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2007-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2008-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2009-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2010-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2011-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2012-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2013-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2014-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2015-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2016-01-01,
F,CO,S12,LIAB,MIO_NAC,SI,2017-01-01,59054
F,CO,S12,LIAB,MIO_NAC,SK,1995-01-01,42912
F,CO,S12,LIAB,MIO_NAC,SK,1996-01-01,45666
F,CO,S12,LIAB,MIO_NAC,SK,1997-01-01,48210
F,CO,S12,LIAB,MIO_NAC,SK,1998-01-01,49302
F,CO,S12,LIAB,MIO_NAC,SK,1999-01-01,50763
F,CO,S12,LIAB,MIO_NAC,SK,2000-01-01,53623
F,CO,S12,LIAB,MIO_NAC,SK,2001-01-01,57634
F,CO,S12,LIAB,MIO_NAC,SK,2002-01-01,56265
F,CO,S12,LIAB,MIO_NAC,SK,2003-01-01,60132
F,CO,S12,LIAB,MIO_NAC,SK,2004-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2005-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2006-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2007-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2008-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2009-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2010-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2011-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2012-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2013-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2014-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2015-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2016-01-01,
F,CO,S12,LIAB,MIO_NAC,SK,2017-01-01,145592
F,CO,S12,LIAB,MIO_NAC,UK,1995-01-01,3419555
F,CO,S12,LIAB,MIO_NAC,UK,1996-01-01,3742830
F,CO,S12,LIAB,MIO_NAC,UK,1997-01-01,4322298
F,CO,S12,LIAB,MIO_NAC,UK,1998-01-01,4904992
F,CO,S12,LIAB,MIO_NAC,UK,1999-01-01,4905684
F,CO,S12,LIAB,MIO_NAC,UK,2000-01-01,5687597
F,CO,S12,LIAB,MIO_NAC,UK,2001-01-01,6002135
F,CO,S12,LIAB,MIO_NAC,UK,2002-01-01,6257578
F,CO,S12,LIAB,MIO_NAC,UK,2003-01-01,7215140
F,CO,S12,LIAB,MIO_NAC,UK,2004-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2005-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2006-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2007-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2008-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2009-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2010-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2011-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2012-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2013-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2014-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2015-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2016-01-01,
F,CO,S12,LIAB,MIO_NAC,UK,2017-01-01,19677942
F,CO,S12,LIAB,PCH_PRE,AT,1995-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,1996-01-01,8
F,CO,S12,LIAB,PCH_PRE,AT,1997-01-01,6
F,CO,S12,LIAB,PCH_PRE,AT,1998-01-01,6
F,CO,S12,LIAB,PCH_PRE,AT,1999-01-01,13
F,CO,S12,LIAB,PCH_PRE,AT,2000-01-01,12
F,CO,S12,LIAB,PCH_PRE,AT,2001-01-01,4
F,CO,S12,LIAB,PCH_PRE,AT,2002-01-01,0
F,CO,S12,LIAB,PCH_PRE,AT,2003-01-01,6
F,CO,S12,LIAB,PCH_PRE,AT,2004-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2005-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2006-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2007-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2008-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2009-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2010-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2011-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2012-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2013-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2014-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2015-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2016-01-01,
F,CO,S12,LIAB,PCH_PRE,AT,2017-01-01,1
F,CO,S12,LIAB,PCH_PRE,BE,1995-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,1996-01-01,5
F,CO,S12,LIAB,PCH_PRE,BE,1997-01-01,9
F,CO,S12,LIAB,PCH_PRE,BE,1998-01-01,8
F,CO,S12,LIAB,PCH_PRE,BE,1999-01-01,7
F,CO,S12,LIAB,PCH_PRE,BE,2000-01-01,4
F,CO,S12,LIAB,PCH_PRE,BE,2001-01-01,8
F,CO,S12,LIAB,PCH_PRE,BE,2002-01-01,0
F,CO,S12,LIAB,PCH_PRE,BE,2003-01-01,9
F,CO,S12,LIAB,PCH_PRE,BE,2004-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2005-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2006-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2007-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2008-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2009-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2010-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2011-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2012-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2013-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2014-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2015-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2016-01-01,
F,CO,S12,LIAB,PCH_PRE,BE,2017-01-01,0
F,CO,S12,LIAB,PCH_PRE,BG,1995-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,1996-01-01,189
F,CO,S12,LIAB,PCH_PRE,BG,1997-01-01,229
F,CO,S12,LIAB,PCH_PRE,BG,1998-01-01,9
F,CO,S12,LIAB,PCH_PRE,BG,1999-01-01,19
F,CO,S12,LIAB,PCH_PRE,BG,2000-01-01,29
F,CO,S12,LIAB,PCH_PRE,BG,2001-01-01,6
F,CO,S12,LIAB,PCH_PRE,BG,2002-01-01,6
F,CO,S12,LIAB,PCH_PRE,BG,2003-01-01,20
F,CO,S12,LIAB,PCH_PRE,BG,2004-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2005-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2006-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2007-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2008-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2009-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2010-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2011-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2012-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2013-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2014-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2015-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2016-01-01,
F,CO,S12,LIAB,PCH_PRE,BG,2017-01-01,0
F,CO,S12,LIAB,PCH_PRE,CY,1995-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,1996-01-01,15
F,CO,S12,LIAB,PCH_PRE,CY,1997-01-01,6
F,CO,S12,LIAB,PCH_PRE,CY,1998-01-01,14
F,CO,S12,LIAB,PCH_PRE,CY,1999-01-01,40
F,CO,S12,LIAB,PCH_PRE,CY,2000-01-01,11
F,CO,S12,LIAB,PCH_PRE,CY,2001-01-01,10
F,CO,S12,LIAB,PCH_PRE,CY,2002-01-01,1
F,CO,S12,LIAB,PCH_PRE,CY,2003-01-01,10
F,CO,S12,LIAB,PCH_PRE,CY,2004-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2005-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2006-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2007-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2008-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2009-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2010-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2011-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2012-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2013-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2014-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2015-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2016-01-01,
F,CO,S12,LIAB,PCH_PRE,CY,2017-01-01,2
F,CO,S12,LIAB,PCH_PRE,CZ,1995-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,1996-01-01,11
F,CO,S12,LIAB,PCH_PRE,CZ,1997-01-01,16
F,CO,S12,LIAB,PCH_PRE,CZ,1998-01-01,6
F,CO,S12,LIAB,PCH_PRE,CZ,1999-01-01,8
F,CO,S12,LIAB,PCH_PRE,CZ,2000-01-01,6
F,CO,S12,LIAB,PCH_PRE,CZ,2001-01-01,5
F,CO,S12,LIAB,PCH_PRE,CZ,2002-01-01,4
F,CO,S12,LIAB,PCH_PRE,CZ,2003-01-01,9
F,CO,S12,LIAB,PCH_PRE,CZ,2004-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2005-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2006-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2007-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2008-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2009-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2010-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2011-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2012-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2013-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2014-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2015-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2016-01-01,
F,CO,S12,LIAB,PCH_PRE,CZ,2017-01-01,16
F,CO,S12,LIAB,PCH_PRE,DE,1995-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,1996-01-01,9
F,CO,S12,LIAB,PCH_PRE,DE,1997-01-01,13
F,CO,S12,LIAB,PCH_PRE,DE,1998-01-01,13
F,CO,S12,LIAB,PCH_PRE,DE,1999-01-01,12
F,CO,S12,LIAB,PCH_PRE,DE,2000-01-01,8
F,CO,S12,LIAB,PCH_PRE,DE,2001-01-01,5
F,CO,S12,LIAB,PCH_PRE,DE,2002-01-01,0
F,CO,S12,LIAB,PCH_PRE,DE,2003-01-01,3
F,CO,S12,LIAB,PCH_PRE,DE,2004-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2005-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2006-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2007-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2008-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2009-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2010-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2011-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2012-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2013-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2014-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2015-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2016-01-01,
F,CO,S12,LIAB,PCH_PRE,DE,2017-01-01,2
F,CO,S12,LIAB,PCH_PRE,DK,1995-01-01,7
F,CO,S12,LIAB,PCH_PRE,DK,1996-01-01,12
F,CO,S12,LIAB,PCH_PRE,DK,1997-01-01,20
F,CO,S12,LIAB,PCH_PRE,DK,1998-01-01,15
F,CO,S12,LIAB,PCH_PRE,DK,1999-01-01,12
F,CO,S12,LIAB,PCH_PRE,DK,2000-01-01,9
F,CO,S12,LIAB,PCH_PRE,DK,2001-01-01,5
F,CO,S12,LIAB,PCH_PRE,DK,2002-01-01,2
F,CO,S12,LIAB,PCH_PRE,DK,2003-01-01,5
F,CO,S12,LIAB,PCH_PRE,DK,2004-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2005-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2006-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2007-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2008-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2009-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2010-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2011-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2012-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2013-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2014-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2015-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2016-01-01,
F,CO,S12,LIAB,PCH_PRE,DK,2017-01-01,3
F,CO,S12,LIAB,PCH_PRE,EE,1995-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,1996-01-01,66
F,CO,S12,LIAB,PCH_PRE,EE,1997-01-01,73
F,CO,S12,LIAB,PCH_PRE,EE,1998-01-01,8
F,CO,S12,LIAB,PCH_PRE,EE,1999-01-01,20
F,CO,S12,LIAB,PCH_PRE,EE,2000-01-01,43
F,CO,S12,LIAB,PCH_PRE,EE,2001-01-01,10
F,CO,S12,LIAB,PCH_PRE,EE,2002-01-01,22
F,CO,S12,LIAB,PCH_PRE,EE,2003-01-01,11
F,CO,S12,LIAB,PCH_PRE,EE,2004-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2005-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2006-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2007-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2008-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2009-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2010-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2011-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2012-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2013-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2014-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2015-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2016-01-01,
F,CO,S12,LIAB,PCH_PRE,EE,2017-01-01,8
F,CO,S12,LIAB,PCH_PRE,EL,1995-01-01,
F,CO,S12,LIAB,PCH_PRE,EL,1996-01-01,15
F,CO,S12,LIAB,PCH_PRE,EL,1997-01-01,16
F,CO,S12,LIAB,PCH_PRE,EL,1998-01-01,15
F,CO,S12,LIAB,PCH_PRE,EL,1999-01-01,44
F,CO,S12,LIAB,PCH_PRE,EL,2000-01-01,1
F,CO,S12,LIAB,PCH_PRE,EL,2001-01-01,3
F,CO,S12,LIAB,PCH_PRE,EL,2002-01-01,0
F,CO,S12,LIAB,PCH_PRE,EL,2003-01-01,7
F,CO,S12,LIAB,PCH_PRE,EL,2004-01-01,
F,CO,S12,LIAB,PCH_PRE,EL,2005-01-01,
F,CO,S12,LIAB,PCH_PRE,EL,2006-01-01,
F,CO,S12,LIAB,PCH_PRE,EL,2007-01-01,
F,CO,S12,LIAB,PCH_PRE,EL,2008-01-01,
F,CO,S12,LIAB,PCH_PRE,EL,2009-01-01,
F,CO,S12,LIAB,PCH_PRE,EL,2010-01-01,
F,CO,S12,LIAB,PCH_PRE,EL,2011-01-01,
F,CO,S12,LIAB,PCH_PRE,EL,2012-01-01,
F,CO,S12,LIAB,PCH_PRE,EL,2013-01-01,
