na_item,co_nco,sector,finpos,unit,geotime,date,value
F,NCO,S12,LIAB,MIO_NAC,CY,2009-01-01,315923.9
F,NCO,S12,LIAB,MIO_NAC,CY,2010-01-01,342510.7
F,NCO,S12,LIAB,MIO_NAC,CY,2011-01-01,321597.2
F,NCO,S12,LIAB,MIO_NAC,CY,2012-01-01,342130.1
F,NCO,S12,LIAB,MIO_NAC,CY,2013-01-01,289887.7
F,NCO,S12,LIAB,MIO_NAC,CY,2014-01-01,279329.4
F,NCO,S12,LIAB,MIO_NAC,CY,2015-01-01,310203.8
F,NCO,S12,LIAB,MIO_NAC,CY,2016-01-01,315935.4
F,NCO,S12,LIAB,MIO_NAC,CY,2017-01-01,308731.6
F,NCO,S12,LIAB,MIO_NAC,CZ,1995-01-01,2371865.0
F,NCO,S12,LIAB,MIO_NAC,CZ,1996-01-01,2604134.0
F,NCO,S12,LIAB,MIO_NAC,CZ,1997-01-01,3076839.0
F,NCO,S12,LIAB,MIO_NAC,CZ,1998-01-01,3284825.0
F,NCO,S12,LIAB,MIO_NAC,CZ,1999-01-01,3475069.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2000-01-01,3615015.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2001-01-01,3642886.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2002-01-01,3968800.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2003-01-01,4143183.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2004-01-01,4380564.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2005-01-01,4860864.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2006-01-01,5031704.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2007-01-01,5810385.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2008-01-01,6157737.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2009-01-01,6312649.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2010-01-01,6516094.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2011-01-01,6794617.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2012-01-01,7147743.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2013-01-01,7963007.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2014-01-01,8374722.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2015-01-01,9051263.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2016-01-01,10524787.0
F,NCO,S12,LIAB,MIO_NAC,CZ,2017-01-01,12935162.0
F,NCO,S12,LIAB,MIO_NAC,DE,1995-01-01,5587088.0
F,NCO,S12,LIAB,MIO_NAC,DE,1996-01-01,6153642.0
F,NCO,S12,LIAB,MIO_NAC,DE,1997-01-01,6947572.0
F,NCO,S12,LIAB,MIO_NAC,DE,1998-01-01,7835449.0
F,NCO,S12,LIAB,MIO_NAC,DE,1999-01-01,8756128.0
F,NCO,S12,LIAB,MIO_NAC,DE,2000-01-01,9447006.0
F,NCO,S12,LIAB,MIO_NAC,DE,2001-01-01,9960084.0
F,NCO,S12,LIAB,MIO_NAC,DE,2002-01-01,10059778.0
F,NCO,S12,LIAB,MIO_NAC,DE,2003-01-01,10375666.0
F,NCO,S12,LIAB,MIO_NAC,DE,2004-01-01,10784318.0
F,NCO,S12,LIAB,MIO_NAC,DE,2005-01-01,11467918.0
F,NCO,S12,LIAB,MIO_NAC,DE,2006-01-01,12018961.0
F,NCO,S12,LIAB,MIO_NAC,DE,2007-01-01,13005662.0
F,NCO,S12,LIAB,MIO_NAC,DE,2008-01-01,13603537.0
F,NCO,S12,LIAB,MIO_NAC,DE,2009-01-01,12740353.0
F,NCO,S12,LIAB,MIO_NAC,DE,2010-01-01,12604990.0
F,NCO,S12,LIAB,MIO_NAC,DE,2011-01-01,12968900.0
F,NCO,S12,LIAB,MIO_NAC,DE,2012-01-01,13398237.0
F,NCO,S12,LIAB,MIO_NAC,DE,2013-01-01,12561910.0
F,NCO,S12,LIAB,MIO_NAC,DE,2014-01-01,13137296.0
F,NCO,S12,LIAB,MIO_NAC,DE,2015-01-01,13520236.0
F,NCO,S12,LIAB,MIO_NAC,DE,2016-01-01,14204845.0
F,NCO,S12,LIAB,MIO_NAC,DE,2017-01-01,14774825.0
F,NCO,S12,LIAB,MIO_NAC,DK,1995-01-01,3559665.0
F,NCO,S12,LIAB,MIO_NAC,DK,1996-01-01,4010753.0
F,NCO,S12,LIAB,MIO_NAC,DK,1997-01-01,4781187.0
F,NCO,S12,LIAB,MIO_NAC,DK,1998-01-01,5526080.0
F,NCO,S12,LIAB,MIO_NAC,DK,1999-01-01,6128685.0
F,NCO,S12,LIAB,MIO_NAC,DK,2000-01-01,6723539.0
F,NCO,S12,LIAB,MIO_NAC,DK,2001-01-01,6809226.0
F,NCO,S12,LIAB,MIO_NAC,DK,2002-01-01,6806614.0
F,NCO,S12,LIAB,MIO_NAC,DK,2003-01-01,7336827.0
F,NCO,S12,LIAB,MIO_NAC,DK,2004-01-01,7909143.0
F,NCO,S12,LIAB,MIO_NAC,DK,2005-01-01,9926349.0
F,NCO,S12,LIAB,MIO_NAC,DK,2006-01-01,11110058.0
F,NCO,S12,LIAB,MIO_NAC,DK,2007-01-01,12241227.0
F,NCO,S12,LIAB,MIO_NAC,DK,2008-01-01,12236022.0
F,NCO,S12,LIAB,MIO_NAC,DK,2009-01-01,12924706.0
F,NCO,S12,LIAB,MIO_NAC,DK,2010-01-01,14179420.0
F,NCO,S12,LIAB,MIO_NAC,DK,2011-01-01,14409675.0
F,NCO,S12,LIAB,MIO_NAC,DK,2012-01-01,14775965.0
F,NCO,S12,LIAB,MIO_NAC,DK,2013-01-01,15040150.0
F,NCO,S12,LIAB,MIO_NAC,DK,2014-01-01,16140443.0
F,NCO,S12,LIAB,MIO_NAC,DK,2015-01-01,15959785.0
F,NCO,S12,LIAB,MIO_NAC,DK,2016-01-01,16661314.0
F,NCO,S12,LIAB,MIO_NAC,DK,2017-01-01,17336328.0
F,NCO,S12,LIAB,MIO_NAC,EE,1995-01-01,1640.7
F,NCO,S12,LIAB,MIO_NAC,EE,1996-01-01,2729.1
F,NCO,S12,LIAB,MIO_NAC,EE,1997-01-01,4941.2
F,NCO,S12,LIAB,MIO_NAC,EE,1998-01-01,4763.6
F,NCO,S12,LIAB,MIO_NAC,EE,1999-01-01,5816.6
F,NCO,S12,LIAB,MIO_NAC,EE,2000-01-01,8237.5
F,NCO,S12,LIAB,MIO_NAC,EE,2001-01-01,9319.1
F,NCO,S12,LIAB,MIO_NAC,EE,2002-01-01,11580.8
F,NCO,S12,LIAB,MIO_NAC,EE,2003-01-01,13137.4
F,NCO,S12,LIAB,MIO_NAC,EE,2004-01-01,17660.8
F,NCO,S12,LIAB,MIO_NAC,EE,2005-01-01,21792.4
F,NCO,S12,LIAB,MIO_NAC,EE,2006-01-01,25072.0
F,NCO,S12,LIAB,MIO_NAC,EE,2007-01-01,32007.7
F,NCO,S12,LIAB,MIO_NAC,EE,2008-01-01,33370.9
F,NCO,S12,LIAB,MIO_NAC,EE,2009-01-01,30755.9
F,NCO,S12,LIAB,MIO_NAC,EE,2010-01-01,28010.3
F,NCO,S12,LIAB,MIO_NAC,EE,2011-01-01,27965.7
F,NCO,S12,LIAB,MIO_NAC,EE,2012-01-01,30896.6
F,NCO,S12,LIAB,MIO_NAC,EE,2013-01-01,34121.1
F,NCO,S12,LIAB,MIO_NAC,EE,2014-01-01,38608.6
F,NCO,S12,LIAB,MIO_NAC,EE,2015-01-01,41945.2
F,NCO,S12,LIAB,MIO_NAC,EE,2016-01-01,44834.4
F,NCO,S12,LIAB,MIO_NAC,EE,2017-01-01,49167.9
F,NCO,S12,LIAB,MIO_NAC,EL,1995-01-01,129973.4
F,NCO,S12,LIAB,MIO_NAC,EL,1996-01-01,144823.2
F,NCO,S12,LIAB,MIO_NAC,EL,1997-01-01,161847.3
F,NCO,S12,LIAB,MIO_NAC,EL,1998-01-01,189045.2
F,NCO,S12,LIAB,MIO_NAC,EL,1999-01-01,273172.3
F,NCO,S12,LIAB,MIO_NAC,EL,2000-01-01,268238.3
F,NCO,S12,LIAB,MIO_NAC,EL,2001-01-01,270836.7
F,NCO,S12,LIAB,MIO_NAC,EL,2002-01-01,271232.7
F,NCO,S12,LIAB,MIO_NAC,EL,2003-01-01,296651.2
F,NCO,S12,LIAB,MIO_NAC,EL,2004-01-01,322026.7
F,NCO,S12,LIAB,MIO_NAC,EL,2005-01-01,376705.2
F,NCO,S12,LIAB,MIO_NAC,EL,2006-01-01,430670.3
F,NCO,S12,LIAB,MIO_NAC,EL,2007-01-01,526433.2
F,NCO,S12,LIAB,MIO_NAC,EL,2008-01-01,549507.5
F,NCO,S12,LIAB,MIO_NAC,EL,2009-01-01,605067.1
F,NCO,S12,LIAB,MIO_NAC,EL,2010-01-01,656118.6
F,NCO,S12,LIAB,MIO_NAC,EL,2011-01-01,631959.1
F,NCO,S12,LIAB,MIO_NAC,EL,2012-01-01,616701.1
F,NCO,S12,LIAB,MIO_NAC,EL,2013-01-01,508214.0
F,NCO,S12,LIAB,MIO_NAC,EL,2014-01-01,466659.9
F,NCO,S12,LIAB,MIO_NAC,EL,2015-01-01,538248.3
F,NCO,S12,LIAB,MIO_NAC,EL,2016-01-01,448993.5
F,NCO,S12,LIAB,MIO_NAC,EL,2017-01-01,391003.5
F,NCO,S12,LIAB,MIO_NAC,ES,1995-01-01,975029.0
F,NCO,S12,LIAB,MIO_NAC,ES,1996-01-01,1086050.0
F,NCO,S12,LIAB,MIO_NAC,ES,1997-01-01,1241121.0
F,NCO,S12,LIAB,MIO_NAC,ES,1998-01-01,1390064.0
F,NCO,S12,LIAB,MIO_NAC,ES,1999-01-01,1558454.0
F,NCO,S12,LIAB,MIO_NAC,ES,2000-01-01,1684841.0
F,NCO,S12,LIAB,MIO_NAC,ES,2001-01-01,1812176.0
F,NCO,S12,LIAB,MIO_NAC,ES,2002-01-01,1911523.0
F,NCO,S12,LIAB,MIO_NAC,ES,2003-01-01,2233275.0
F,NCO,S12,LIAB,MIO_NAC,ES,2004-01-01,2596432.0
F,NCO,S12,LIAB,MIO_NAC,ES,2005-01-01,3252269.0
F,NCO,S12,LIAB,MIO_NAC,ES,2006-01-01,3903603.0
F,NCO,S12,LIAB,MIO_NAC,ES,2007-01-01,4558453.0
F,NCO,S12,LIAB,MIO_NAC,ES,2008-01-01,4733935.0
F,NCO,S12,LIAB,MIO_NAC,ES,2009-01-01,4916111.0
F,NCO,S12,LIAB,MIO_NAC,ES,2010-01-01,4827731.0
F,NCO,S12,LIAB,MIO_NAC,ES,2011-01-01,4972402.0
F,NCO,S12,LIAB,MIO_NAC,ES,2012-01-01,5114934.0
F,NCO,S12,LIAB,MIO_NAC,ES,2013-01-01,4556067.0
F,NCO,S12,LIAB,MIO_NAC,ES,2014-01-01,4539233.0
F,NCO,S12,LIAB,MIO_NAC,ES,2015-01-01,4482552.0
F,NCO,S12,LIAB,MIO_NAC,ES,2016-01-01,4516377.0
F,NCO,S12,LIAB,MIO_NAC,ES,2017-01-01,4695994.0
F,NCO,S12,LIAB,MIO_NAC,FI,1995-01-01,152556.0
F,NCO,S12,LIAB,MIO_NAC,FI,1996-01-01,151578.0
F,NCO,S12,LIAB,MIO_NAC,FI,1997-01-01,170175.0
F,NCO,S12,LIAB,MIO_NAC,FI,1998-01-01,178383.0
F,NCO,S12,LIAB,MIO_NAC,FI,1999-01-01,207012.0
F,NCO,S12,LIAB,MIO_NAC,FI,2000-01-01,215088.0
F,NCO,S12,LIAB,MIO_NAC,FI,2001-01-01,236775.0
F,NCO,S12,LIAB,MIO_NAC,FI,2002-01-01,246834.0
F,NCO,S12,LIAB,MIO_NAC,FI,2003-01-01,281216.0
F,NCO,S12,LIAB,MIO_NAC,FI,2004-01-01,319044.0
F,NCO,S12,LIAB,MIO_NAC,FI,2005-01-01,363464.0
F,NCO,S12,LIAB,MIO_NAC,FI,2006-01-01,406939.0
F,NCO,S12,LIAB,MIO_NAC,FI,2007-01-01,448537.0
F,NCO,S12,LIAB,MIO_NAC,FI,2008-01-01,523685.0
F,NCO,S12,LIAB,MIO_NAC,FI,2009-01-01,564326.0
F,NCO,S12,LIAB,MIO_NAC,FI,2010-01-01,676740.0
F,NCO,S12,LIAB,MIO_NAC,FI,2011-01-01,871477.0
F,NCO,S12,LIAB,MIO_NAC,FI,2012-01-01,859641.0
F,NCO,S12,LIAB,MIO_NAC,FI,2013-01-01,760129.0
F,NCO,S12,LIAB,MIO_NAC,FI,2014-01-01,830335.0
F,NCO,S12,LIAB,MIO_NAC,FI,2015-01-01,841660.0
F,NCO,S12,LIAB,MIO_NAC,FI,2016-01-01,874085.0
F,NCO,S12,LIAB,MIO_NAC,FI,2017-01-01,840730.0
F,NCO,S12,LIAB,MIO_NAC,FR,1995-01-01,3840755.0
F,NCO,S12,LIAB,MIO_NAC,FR,1996-01-01,4094824.0
F,NCO,S12,LIAB,MIO_NAC,FR,1997-01-01,4500763.0
F,NCO,S12,LIAB,MIO_NAC,FR,1998-01-01,4754063.0
F,NCO,S12,LIAB,MIO_NAC,FR,1999-01-01,5455298.0
F,NCO,S12,LIAB,MIO_NAC,FR,2000-01-01,5818645.0
F,NCO,S12,LIAB,MIO_NAC,FR,2001-01-01,6096248.0
F,NCO,S12,LIAB,MIO_NAC,FR,2002-01-01,6174087.0
F,NCO,S12,LIAB,MIO_NAC,FR,2003-01-01,6595711.0
F,NCO,S12,LIAB,MIO_NAC,FR,2004-01-01,7245557.0
F,NCO,S12,LIAB,MIO_NAC,FR,2005-01-01,8331705.0
F,NCO,S12,LIAB,MIO_NAC,FR,2006-01-01,9606077.0
F,NCO,S12,LIAB,MIO_NAC,FR,2007-01-01,10840091.0
F,NCO,S12,LIAB,MIO_NAC,FR,2008-01-01,11065312.0
F,NCO,S12,LIAB,MIO_NAC,FR,2009-01-01,10998887.0
F,NCO,S12,LIAB,MIO_NAC,FR,2010-01-01,11388577.0
F,NCO,S12,LIAB,MIO_NAC,FR,2011-01-01,12179133.0
F,NCO,S12,LIAB,MIO_NAC,FR,2012-01-01,12353518.0
F,NCO,S12,LIAB,MIO_NAC,FR,2013-01-01,12413707.0
F,NCO,S12,LIAB,MIO_NAC,FR,2014-01-01,13103562.0
F,NCO,S12,LIAB,MIO_NAC,FR,2015-01-01,13388907.0
F,NCO,S12,LIAB,MIO_NAC,FR,2016-01-01,13990973.0
F,NCO,S12,LIAB,MIO_NAC,FR,2017-01-01,14591497.0
F,NCO,S12,LIAB,MIO_NAC,HR,1995-01-01,
F,NCO,S12,LIAB,MIO_NAC,HR,1996-01-01,
F,NCO,S12,LIAB,MIO_NAC,HR,1997-01-01,
F,NCO,S12,LIAB,MIO_NAC,HR,1998-01-01,
F,NCO,S12,LIAB,MIO_NAC,HR,1999-01-01,
F,NCO,S12,LIAB,MIO_NAC,HR,2000-01-01,
F,NCO,S12,LIAB,MIO_NAC,HR,2001-01-01,206209.1
F,NCO,S12,LIAB,MIO_NAC,HR,2002-01-01,254615.1
F,NCO,S12,LIAB,MIO_NAC,HR,2003-01-01,304568.8
F,NCO,S12,LIAB,MIO_NAC,HR,2004-01-01,348725.4
F,NCO,S12,LIAB,MIO_NAC,HR,2005-01-01,394385.7
F,NCO,S12,LIAB,MIO_NAC,HR,2006-01-01,498061.8
F,NCO,S12,LIAB,MIO_NAC,HR,2007-01-01,615372.7
F,NCO,S12,LIAB,MIO_NAC,HR,2008-01-01,565636.2
F,NCO,S12,LIAB,MIO_NAC,HR,2009-01-01,590947.3
F,NCO,S12,LIAB,MIO_NAC,HR,2010-01-01,611780.5
F,NCO,S12,LIAB,MIO_NAC,HR,2011-01-01,623869.3
F,NCO,S12,LIAB,MIO_NAC,HR,2012-01-01,631525.9
F,NCO,S12,LIAB,MIO_NAC,HR,2013-01-01,649428.3
F,NCO,S12,LIAB,MIO_NAC,HR,2014-01-01,654054.0
F,NCO,S12,LIAB,MIO_NAC,HR,2015-01-01,666799.5
F,NCO,S12,LIAB,MIO_NAC,HR,2016-01-01,688894.7
F,NCO,S12,LIAB,MIO_NAC,HR,2017-01-01,716023.7
F,NCO,S12,LIAB,MIO_NAC,HU,1995-01-01,9422076.0
F,NCO,S12,LIAB,MIO_NAC,HU,1996-01-01,10277541.0
F,NCO,S12,LIAB,MIO_NAC,HU,1997-01-01,11896934.0
F,NCO,S12,LIAB,MIO_NAC,HU,1998-01-01,13782909.0
F,NCO,S12,LIAB,MIO_NAC,HU,1999-01-01,17425830.0
F,NCO,S12,LIAB,MIO_NAC,HU,2000-01-01,23244290.0
F,NCO,S12,LIAB,MIO_NAC,HU,2001-01-01,28827953.0
F,NCO,S12,LIAB,MIO_NAC,HU,2002-01-01,29758512.0
F,NCO,S12,LIAB,MIO_NAC,HU,2003-01-01,33414544.0
F,NCO,S12,LIAB,MIO_NAC,HU,2004-01-01,36149573.0
F,NCO,S12,LIAB,MIO_NAC,HU,2005-01-01,48819350.0
F,NCO,S12,LIAB,MIO_NAC,HU,2006-01-01,57553129.0
F,NCO,S12,LIAB,MIO_NAC,HU,2007-01-01,71150432.0
F,NCO,S12,LIAB,MIO_NAC,HU,2008-01-01,89730583.0
F,NCO,S12,LIAB,MIO_NAC,HU,2009-01-01,91421972.0
F,NCO,S12,LIAB,MIO_NAC,HU,2010-01-01,91180798.0
F,NCO,S12,LIAB,MIO_NAC,HU,2011-01-01,96887939.0
F,NCO,S12,LIAB,MIO_NAC,HU,2012-01-01,91227110.0
F,NCO,S12,LIAB,MIO_NAC,HU,2013-01-01,90020485.0
F,NCO,S12,LIAB,MIO_NAC,HU,2014-01-01,97601558.0
F,NCO,S12,LIAB,MIO_NAC,HU,2015-01-01,98002963.0
F,NCO,S12,LIAB,MIO_NAC,HU,2016-01-01,116953002.0
F,NCO,S12,LIAB,MIO_NAC,HU,2017-01-01,107613150.0
F,NCO,S12,LIAB,MIO_NAC,IE,1995-01-01,
F,NCO,S12,LIAB,MIO_NAC,IE,1996-01-01,
F,NCO,S12,LIAB,MIO_NAC,IE,1997-01-01,
F,NCO,S12,LIAB,MIO_NAC,IE,1998-01-01,
F,NCO,S12,LIAB,MIO_NAC,IE,1999-01-01,
F,NCO,S12,LIAB,MIO_NAC,IE,2000-01-01,
F,NCO,S12,LIAB,MIO_NAC,IE,2001-01-01,1077442.0
F,NCO,S12,LIAB,MIO_NAC,IE,2002-01-01,1190200.0
F,NCO,S12,LIAB,MIO_NAC,IE,2003-01-01,1458020.0
F,NCO,S12,LIAB,MIO_NAC,IE,2004-01-01,1751386.0
F,NCO,S12,LIAB,MIO_NAC,IE,2005-01-01,2366540.0
F,NCO,S12,LIAB,MIO_NAC,IE,2006-01-01,2877439.0
F,NCO,S12,LIAB,MIO_NAC,IE,2007-01-01,3154780.0
F,NCO,S12,LIAB,MIO_NAC,IE,2008-01-01,3358865.0
F,NCO,S12,LIAB,MIO_NAC,IE,2009-01-01,3471735.0
F,NCO,S12,LIAB,MIO_NAC,IE,2010-01-01,3691722.0
F,NCO,S12,LIAB,MIO_NAC,IE,2011-01-01,3607447.0
F,NCO,S12,LIAB,MIO_NAC,IE,2012-01-01,3542735.0
F,NCO,S12,LIAB,MIO_NAC,IE,2013-01-01,3611739.0
F,NCO,S12,LIAB,MIO_NAC,IE,2014-01-01,4317763.0
F,NCO,S12,LIAB,MIO_NAC,IE,2015-01-01,4732176.0
F,NCO,S12,LIAB,MIO_NAC,IE,2016-01-01,4805403.0
F,NCO,S12,LIAB,MIO_NAC,IE,2017-01-01,5012561.0
F,NCO,S12,LIAB,MIO_NAC,IT,1995-01-01,1645260.0
F,NCO,S12,LIAB,MIO_NAC,IT,1996-01-01,1798448.0
F,NCO,S12,LIAB,MIO_NAC,IT,1997-01-01,2109797.0
F,NCO,S12,LIAB,MIO_NAC,IT,1998-01-01,2522188.0
F,NCO,S12,LIAB,MIO_NAC,IT,1999-01-01,2869028.0
F,NCO,S12,LIAB,MIO_NAC,IT,2000-01-01,3213779.0
F,NCO,S12,LIAB,MIO_NAC,IT,2001-01-01,3117855.0
F,NCO,S12,LIAB,MIO_NAC,IT,2002-01-01,3223973.0
F,NCO,S12,LIAB,MIO_NAC,IT,2003-01-01,3600367.0
F,NCO,S12,LIAB,MIO_NAC,IT,2004-01-01,3861461.0
F,NCO,S12,LIAB,MIO_NAC,IT,2005-01-01,4327479.0
F,NCO,S12,LIAB,MIO_NAC,IT,2006-01-01,4779539.0
F,NCO,S12,LIAB,MIO_NAC,IT,2007-01-01,4808198.0
F,NCO,S12,LIAB,MIO_NAC,IT,2008-01-01,4735581.0
F,NCO,S12,LIAB,MIO_NAC,IT,2009-01-01,4976946.0
F,NCO,S12,LIAB,MIO_NAC,IT,2010-01-01,5184784.0
F,NCO,S12,LIAB,MIO_NAC,IT,2011-01-01,5450460.0
F,NCO,S12,LIAB,MIO_NAC,IT,2012-01-01,5846061.0
F,NCO,S12,LIAB,MIO_NAC,IT,2013-01-01,5686570.0
F,NCO,S12,LIAB,MIO_NAC,IT,2014-01-01,5720573.0
F,NCO,S12,LIAB,MIO_NAC,IT,2015-01-01,5795409.0
F,NCO,S12,LIAB,MIO_NAC,IT,2016-01-01,5988952.0
F,NCO,S12,LIAB,MIO_NAC,IT,2017-01-01,6244714.0
F,NCO,S12,LIAB,MIO_NAC,LT,1995-01-01,3125.5
F,NCO,S12,LIAB,MIO_NAC,LT,1996-01-01,3371.2
F,NCO,S12,LIAB,MIO_NAC,LT,1997-01-01,4214.9
