unit,co_nco,na_item,finpos,sector,geotime,date,value
MIO_NAC,NCO,F3,LIAB,S11,CY,2015-01-01,-111.0
MIO_NAC,NCO,F3,LIAB,S11,CY,2016-01-01,25.8
MIO_NAC,NCO,F3,LIAB,S11,CY,2017-01-01,14.8
MIO_NAC,NCO,F3,LIAB,S11,CZ,1995-01-01,3684.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,1996-01-01,9154.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,1997-01-01,-10808.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,1998-01-01,6738.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,1999-01-01,5837.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2000-01-01,-17100.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2001-01-01,-60895.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2002-01-01,-4054.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2003-01-01,2709.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2004-01-01,-2479.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2005-01-01,-32024.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2006-01-01,-11637.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2007-01-01,3424.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2008-01-01,22919.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2009-01-01,28339.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2010-01-01,45591.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2011-01-01,-10964.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2012-01-01,-12012.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2013-01-01,63389.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2014-01-01,38044.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2015-01-01,-54124.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2016-01-01,58624.0
MIO_NAC,NCO,F3,LIAB,S11,CZ,2017-01-01,40759.0
MIO_NAC,NCO,F3,LIAB,S11,DE,1995-01-01,-82775.0
MIO_NAC,NCO,F3,LIAB,S11,DE,1996-01-01,-4389.0
MIO_NAC,NCO,F3,LIAB,S11,DE,1997-01-01,-2959.0
MIO_NAC,NCO,F3,LIAB,S11,DE,1998-01-01,-3755.0
MIO_NAC,NCO,F3,LIAB,S11,DE,1999-01-01,1292.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2000-01-01,9583.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2001-01-01,9759.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2002-01-01,5552.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2003-01-01,27386.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2004-01-01,2137.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2005-01-01,3138.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2006-01-01,5320.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2007-01-01,12828.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2008-01-01,7155.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2009-01-01,-4078.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2010-01-01,4185.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2011-01-01,7570.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2012-01-01,18720.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2013-01-01,12777.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2014-01-01,1260.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2015-01-01,7782.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2016-01-01,23706.0
MIO_NAC,NCO,F3,LIAB,S11,DE,2017-01-01,8555.0
MIO_NAC,NCO,F3,LIAB,S11,DK,1995-01-01,4909.0
MIO_NAC,NCO,F3,LIAB,S11,DK,1996-01-01,8200.0
MIO_NAC,NCO,F3,LIAB,S11,DK,1997-01-01,11984.0
MIO_NAC,NCO,F3,LIAB,S11,DK,1998-01-01,-1634.0
MIO_NAC,NCO,F3,LIAB,S11,DK,1999-01-01,3871.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2000-01-01,2810.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2001-01-01,5628.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2002-01-01,2876.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2003-01-01,1617.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2004-01-01,3561.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2005-01-01,7713.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2006-01-01,-6539.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2007-01-01,-12097.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2008-01-01,-7283.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2009-01-01,18863.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2010-01-01,2446.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2011-01-01,9791.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2012-01-01,32959.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2013-01-01,13701.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2014-01-01,1471.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2015-01-01,13.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2016-01-01,1123.0
MIO_NAC,NCO,F3,LIAB,S11,DK,2017-01-01,167.0
MIO_NAC,NCO,F3,LIAB,S11,EE,1995-01-01,23.4
MIO_NAC,NCO,F3,LIAB,S11,EE,1996-01-01,54.2
MIO_NAC,NCO,F3,LIAB,S11,EE,1997-01-01,122.2
MIO_NAC,NCO,F3,LIAB,S11,EE,1998-01-01,-3.1
MIO_NAC,NCO,F3,LIAB,S11,EE,1999-01-01,-45.3
MIO_NAC,NCO,F3,LIAB,S11,EE,2000-01-01,12.1
MIO_NAC,NCO,F3,LIAB,S11,EE,2001-01-01,19.5
MIO_NAC,NCO,F3,LIAB,S11,EE,2002-01-01,300.6
MIO_NAC,NCO,F3,LIAB,S11,EE,2003-01-01,-63.0
MIO_NAC,NCO,F3,LIAB,S11,EE,2004-01-01,-0.2
MIO_NAC,NCO,F3,LIAB,S11,EE,2005-01-01,142.4
MIO_NAC,NCO,F3,LIAB,S11,EE,2006-01-01,-69.6
MIO_NAC,NCO,F3,LIAB,S11,EE,2007-01-01,7.8
MIO_NAC,NCO,F3,LIAB,S11,EE,2008-01-01,-198.3
MIO_NAC,NCO,F3,LIAB,S11,EE,2009-01-01,-75.3
MIO_NAC,NCO,F3,LIAB,S11,EE,2010-01-01,-62.6
MIO_NAC,NCO,F3,LIAB,S11,EE,2011-01-01,289.6
MIO_NAC,NCO,F3,LIAB,S11,EE,2012-01-01,288.2
MIO_NAC,NCO,F3,LIAB,S11,EE,2013-01-01,112.4
MIO_NAC,NCO,F3,LIAB,S11,EE,2014-01-01,126.7
MIO_NAC,NCO,F3,LIAB,S11,EE,2015-01-01,-26.2
MIO_NAC,NCO,F3,LIAB,S11,EE,2016-01-01,6.8
MIO_NAC,NCO,F3,LIAB,S11,EE,2017-01-01,90.9
MIO_NAC,NCO,F3,LIAB,S11,EL,1995-01-01,-2499.8
MIO_NAC,NCO,F3,LIAB,S11,EL,1996-01-01,832.7
MIO_NAC,NCO,F3,LIAB,S11,EL,1997-01-01,-1325.6
MIO_NAC,NCO,F3,LIAB,S11,EL,1998-01-01,272.6
MIO_NAC,NCO,F3,LIAB,S11,EL,1999-01-01,-339.7
MIO_NAC,NCO,F3,LIAB,S11,EL,2000-01-01,3738.5
MIO_NAC,NCO,F3,LIAB,S11,EL,2001-01-01,169.7
MIO_NAC,NCO,F3,LIAB,S11,EL,2002-01-01,-41.8
MIO_NAC,NCO,F3,LIAB,S11,EL,2003-01-01,769.1
MIO_NAC,NCO,F3,LIAB,S11,EL,2004-01-01,2788.9
MIO_NAC,NCO,F3,LIAB,S11,EL,2005-01-01,3102.0
MIO_NAC,NCO,F3,LIAB,S11,EL,2006-01-01,3993.5
MIO_NAC,NCO,F3,LIAB,S11,EL,2007-01-01,4840.7
MIO_NAC,NCO,F3,LIAB,S11,EL,2008-01-01,8814.5
MIO_NAC,NCO,F3,LIAB,S11,EL,2009-01-01,-1548.6
MIO_NAC,NCO,F3,LIAB,S11,EL,2010-01-01,-3525.5
MIO_NAC,NCO,F3,LIAB,S11,EL,2011-01-01,-190.5
MIO_NAC,NCO,F3,LIAB,S11,EL,2012-01-01,-946.4
MIO_NAC,NCO,F3,LIAB,S11,EL,2013-01-01,728.6
MIO_NAC,NCO,F3,LIAB,S11,EL,2014-01-01,11.9
MIO_NAC,NCO,F3,LIAB,S11,EL,2015-01-01,-21.5
MIO_NAC,NCO,F3,LIAB,S11,EL,2016-01-01,96.7
MIO_NAC,NCO,F3,LIAB,S11,EL,2017-01-01,483.3
MIO_NAC,NCO,F3,LIAB,S11,ES,1995-01-01,-2708.0
MIO_NAC,NCO,F3,LIAB,S11,ES,1996-01-01,-2118.0
MIO_NAC,NCO,F3,LIAB,S11,ES,1997-01-01,-1236.0
MIO_NAC,NCO,F3,LIAB,S11,ES,1998-01-01,-1245.0
MIO_NAC,NCO,F3,LIAB,S11,ES,1999-01-01,2000.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2000-01-01,-5551.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2001-01-01,-716.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2002-01-01,-2338.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2003-01-01,-1207.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2004-01-01,-219.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2005-01-01,-242.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2006-01-01,956.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2007-01-01,1537.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2008-01-01,1676.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2009-01-01,10.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2010-01-01,-771.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2011-01-01,502.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2012-01-01,3098.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2013-01-01,3656.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2014-01-01,958.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2015-01-01,5268.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2016-01-01,3991.0
MIO_NAC,NCO,F3,LIAB,S11,ES,2017-01-01,8422.0
MIO_NAC,NCO,F3,LIAB,S11,FI,1995-01-01,169.0
MIO_NAC,NCO,F3,LIAB,S11,FI,1996-01-01,-498.0
MIO_NAC,NCO,F3,LIAB,S11,FI,1997-01-01,302.0
MIO_NAC,NCO,F3,LIAB,S11,FI,1998-01-01,-348.0
MIO_NAC,NCO,F3,LIAB,S11,FI,1999-01-01,1374.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2000-01-01,3793.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2001-01-01,2704.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2002-01-01,669.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2003-01-01,1550.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2004-01-01,-291.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2005-01-01,1523.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2006-01-01,1906.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2007-01-01,422.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2008-01-01,-2044.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2009-01-01,4769.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2010-01-01,-715.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2011-01-01,1238.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2012-01-01,8543.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2013-01-01,6410.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2014-01-01,-5132.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2015-01-01,-3555.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2016-01-01,1587.0
MIO_NAC,NCO,F3,LIAB,S11,FI,2017-01-01,2176.0
MIO_NAC,NCO,F3,LIAB,S11,FR,1995-01-01,0.0
MIO_NAC,NCO,F3,LIAB,S11,FR,1996-01-01,9264.0
MIO_NAC,NCO,F3,LIAB,S11,FR,1997-01-01,3560.0
MIO_NAC,NCO,F3,LIAB,S11,FR,1998-01-01,14723.0
MIO_NAC,NCO,F3,LIAB,S11,FR,1999-01-01,36015.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2000-01-01,39844.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2001-01-01,56625.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2002-01-01,3036.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2003-01-01,18110.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2004-01-01,-8673.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2005-01-01,-953.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2006-01-01,2050.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2007-01-01,-1207.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2008-01-01,25956.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2009-01-01,50766.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2010-01-01,22907.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2011-01-01,27130.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2012-01-01,51492.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2013-01-01,19209.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2014-01-01,45680.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2015-01-01,23594.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2016-01-01,41777.0
MIO_NAC,NCO,F3,LIAB,S11,FR,2017-01-01,24226.0
MIO_NAC,NCO,F3,LIAB,S11,HR,1995-01-01,
MIO_NAC,NCO,F3,LIAB,S11,HR,1996-01-01,
MIO_NAC,NCO,F3,LIAB,S11,HR,1997-01-01,
MIO_NAC,NCO,F3,LIAB,S11,HR,1998-01-01,
MIO_NAC,NCO,F3,LIAB,S11,HR,1999-01-01,
MIO_NAC,NCO,F3,LIAB,S11,HR,2000-01-01,
MIO_NAC,NCO,F3,LIAB,S11,HR,2001-01-01,
MIO_NAC,NCO,F3,LIAB,S11,HR,2002-01-01,2107.0
MIO_NAC,NCO,F3,LIAB,S11,HR,2003-01-01,56.7
MIO_NAC,NCO,F3,LIAB,S11,HR,2004-01-01,220.1
MIO_NAC,NCO,F3,LIAB,S11,HR,2005-01-01,-41.4
MIO_NAC,NCO,F3,LIAB,S11,HR,2006-01-01,1628.8
MIO_NAC,NCO,F3,LIAB,S11,HR,2007-01-01,3755.1
MIO_NAC,NCO,F3,LIAB,S11,HR,2008-01-01,340.6
MIO_NAC,NCO,F3,LIAB,S11,HR,2009-01-01,1191.2
MIO_NAC,NCO,F3,LIAB,S11,HR,2010-01-01,-173.9
MIO_NAC,NCO,F3,LIAB,S11,HR,2011-01-01,411.0
MIO_NAC,NCO,F3,LIAB,S11,HR,2012-01-01,8816.6
MIO_NAC,NCO,F3,LIAB,S11,HR,2013-01-01,-645.2
MIO_NAC,NCO,F3,LIAB,S11,HR,2014-01-01,-3995.9
MIO_NAC,NCO,F3,LIAB,S11,HR,2015-01-01,983.8
MIO_NAC,NCO,F3,LIAB,S11,HR,2016-01-01,451.1
MIO_NAC,NCO,F3,LIAB,S11,HR,2017-01-01,-2931.3
MIO_NAC,NCO,F3,LIAB,S11,HU,1995-01-01,69151.0
MIO_NAC,NCO,F3,LIAB,S11,HU,1996-01-01,12601.0
MIO_NAC,NCO,F3,LIAB,S11,HU,1997-01-01,-43686.0
MIO_NAC,NCO,F3,LIAB,S11,HU,1998-01-01,4300.0
MIO_NAC,NCO,F3,LIAB,S11,HU,1999-01-01,-10958.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2000-01-01,-10108.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2001-01-01,1073.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2002-01-01,10543.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2003-01-01,-14171.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2004-01-01,-35451.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2005-01-01,193704.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2006-01-01,53984.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2007-01-01,11042.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2008-01-01,27577.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2009-01-01,-16697.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2010-01-01,188013.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2011-01-01,50550.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2012-01-01,-5554.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2013-01-01,-5765.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2014-01-01,-3039.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2015-01-01,-240934.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2016-01-01,290982.0
MIO_NAC,NCO,F3,LIAB,S11,HU,2017-01-01,-134586.0
MIO_NAC,NCO,F3,LIAB,S11,IE,1995-01-01,
MIO_NAC,NCO,F3,LIAB,S11,IE,1996-01-01,
MIO_NAC,NCO,F3,LIAB,S11,IE,1997-01-01,
MIO_NAC,NCO,F3,LIAB,S11,IE,1998-01-01,
MIO_NAC,NCO,F3,LIAB,S11,IE,1999-01-01,
MIO_NAC,NCO,F3,LIAB,S11,IE,2000-01-01,
MIO_NAC,NCO,F3,LIAB,S11,IE,2001-01-01,
MIO_NAC,NCO,F3,LIAB,S11,IE,2002-01-01,399.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2003-01-01,1693.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2004-01-01,2422.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2005-01-01,740.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2006-01-01,204.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2007-01-01,974.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2008-01-01,-1646.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2009-01-01,2262.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2010-01-01,24.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2011-01-01,53.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2012-01-01,1466.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2013-01-01,668.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2014-01-01,-879.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2015-01-01,881.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2016-01-01,9372.0
MIO_NAC,NCO,F3,LIAB,S11,IE,2017-01-01,2085.0
MIO_NAC,NCO,F3,LIAB,S11,IT,1995-01-01,-1444.0
MIO_NAC,NCO,F3,LIAB,S11,IT,1996-01-01,-644.0
MIO_NAC,NCO,F3,LIAB,S11,IT,1997-01-01,716.0
MIO_NAC,NCO,F3,LIAB,S11,IT,1998-01-01,1681.0
MIO_NAC,NCO,F3,LIAB,S11,IT,1999-01-01,-1220.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2000-01-01,-118.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2001-01-01,12564.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2002-01-01,9415.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2003-01-01,5008.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2004-01-01,13468.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2005-01-01,2597.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2006-01-01,9812.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2007-01-01,5606.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2008-01-01,-3103.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2009-01-01,14354.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2010-01-01,12300.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2011-01-01,-134.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2012-01-01,12935.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2013-01-01,22839.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2014-01-01,3880.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2015-01-01,-1791.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2016-01-01,-2133.0
MIO_NAC,NCO,F3,LIAB,S11,IT,2017-01-01,21113.0
